FIPS,Year,DiabDeaths,Population
17033,1987,1,18690
17033,1988,2,18346
17035,1979,3,10252
17035,1981,1,10420
17035,1982,2,10245
17035,1983,2,10246
17035,1984,1,10215
17037,1979,5,71377
17037,1980,4,71972
17037,1981,6,72093
17037,1982,3,71550
17037,1983,3,70737
17037,1984,4,69704
17037,1985,1,69992
17037,1986,5,70905
17037,1987,4,71571
17037,1988,1,72402
17037,1997,12,80829
17039,1979,3,16991
17039,1981,1,17010
17039,1984,1,16383
17039,1985,1,16246
17039,1988,1,15405
17041,1979,1,18723
17041,1980,2,18716
17041,1981,2,18802
17041,1982,1,18697
17041,1983,1,18603
17041,1984,1,18395
17041,1986,1,18439
17041,1987,2,18413
17043,1979,31,620258
17043,1980,37,642149
17043,1981,33,651698
17043,1982,22,663026
17043,1983,46,669667
17043,1984,28,680161
17043,1985,25,692528
17043,1986,36,703343
17043,1987,28,717459
17043,1988,34,733190
17043,1989,34,745612
17043,1990,36,754838
17043,1991,40,771949
17043,1992,39,784696
17043,1993,53,798835
17043,1994,42,812435
17043,1995,43,820306
17043,1996,44,826712
17043,1997,49,835508
17043,1998,45,845698
17045,1979,1,20223
17045,1980,2,20118
17045,1981,2,20361
17045,1982,2,20075
17045,1983,2,19953
17045,1984,1,19541
17045,1985,3,19253
17045,1986,1,19003
17045,1987,1,18667
17047,1979,2,7248
17047,1980,6,7365
17047,1982,1,7481
17047,1983,1,7482
17047,1986,1,7325
17047,1987,1,7189
17047,1988,1,7032
17049,1979,4,28866
17049,1980,3,29288
17049,1981,3,29902
17049,1982,1,29451
17049,1983,1,29552
17049,1984,1,29390
17049,1985,1,29501
17049,1986,3,29394
17049,1987,3,29405
17049,1988,3,29483
17051,1979,4,20511
17051,1980,4,20592
17051,1981,4,20815
17051,1982,4,20609
17051,1983,3,20667
17051,1985,2,20076
17051,1986,4,19886
17051,1987,3,19702
17051,1988,3,19495
17053,1979,1,14175
17053,1981,3,14323
17053,1982,3,14102
17053,1985,3,13641
17053,1986,1,13541
17053,1987,1,13341
17053,1988,1,13274
17055,1979,5,39553
17055,1980,4,40097
17055,1981,5,40684
17055,1982,9,40187
17055,1983,4,40227
17055,1984,5,39565
17055,1985,7,39433
17055,1986,3,39210
17055,1987,3,38482
17055,1988,6,37578
17055,1991,12,36315
17055,1992,13,36098
17055,1994,12,36207
17055,1995,11,36227
17055,1996,12,36322
17055,1997,11,35853
17057,1979,4,40797
17057,1980,4,40776
17057,1981,6,40863
17057,1982,5,39997
17057,1983,10,39191
17057,1984,4,38084
17057,1985,10,36639
17057,1986,5,35489
17057,1987,4,35073
17057,1988,4,34832
17057,1991,14,34657
17059,1979,1,7366
17059,1980,1,7140
17059,1981,1,7328
17059,1983,2,7164
17059,1985,1,7006
17059,1987,1,6682
17059,1988,1,6437
17061,1979,3,15555
17061,1980,2,15392
17061,1981,3,15539
17061,1982,3,15238
17061,1983,2,14925
17061,1984,1,14695
17061,1985,1,14560
17061,1986,1,14358
17061,1987,1,14229
17061,1988,2,14164
17063,1979,5,29259
17063,1980,1,29359
17063,1981,3,29585
17063,1982,3,29332
17063,1983,3,29215
17063,1984,3,29228
17063,1985,1,29318
17063,1986,1,29407
17063,1987,3,29618
17063,1988,1,29892
17065,1983,1,8428
17065,1984,2,8305
17065,1988,1,7862
17067,1979,5,22254
17067,1980,3,22257
17067,1981,1,22490
17067,1982,1,22038
17067,1983,3,21835
17067,1984,2,21454
17067,1985,1,20941
17067,1986,3,20507
17067,1988,1,19893
17069,1981,1,5141
17069,1982,1,5019
17069,1984,1,5084
17069,1985,1,4982
17069,1986,1,4901
17069,1988,1,4839
17071,1980,1,8664
17071,1983,1,8458
17071,1984,1,8278
17073,1979,6,54952
17073,1980,7,54701
17073,1981,2,54286
17073,1982,10,53302
17073,1983,6,52734
17073,1984,3,51939
17073,1985,6,51031
17073,1986,2,49958
17073,1987,6,48965
17073,1988,4,48315
17075,1979,2,31196
17075,1980,1,30825
17075,1981,6,31227
17075,1982,2,30773
17075,1983,4,30372
17075,1984,3,30140
17075,1985,3,29762
17075,1986,3,29296
17075,1987,3,29058
17077,1979,3,58857
17077,1980,3,59166
17077,1981,4,60059
17077,1982,2,59952
17077,1983,9,59955
17077,1984,5,58912
17077,1985,2,58755
17077,1986,2,58360
17077,1987,5,58427
17077,1988,3,58018
17079,1981,1,10598
17079,1982,1,10619
17079,1986,1,10235
17079,1988,1,9994
17081,1979,2,33666
17081,1980,5,34310
17081,1981,6,35464
17081,1982,2,35524
17081,1984,4,35730
17081,1986,4,35419
17081,1987,3,34881
17081,1988,2,34481
17083,1979,3,19475
17083,1980,1,19521
17083,1981,1,19749
17083,1982,2,19560
17083,1983,1,19456
17083,1985,1,19126
17083,1986,2,19172
17083,1987,1,19333
17083,1988,1,19266
17085,1979,2,22237
17085,1980,2,22275
17085,1981,1,22451
17085,1982,1,22099
17085,1983,4,21771
17085,1984,1,21550
17085,1985,1,21410
17085,1986,4,21123
17085,1987,3,20788
17085,1988,1,20677
17087,1980,1,9040
17087,1983,1,9501
17087,1985,2,10287
17087,1986,1,10433
17087,1988,3,10536
17089,1979,17,267050
17089,1980,25,268379
17089,1981,19,269458
17089,1982,20,268171
17089,1983,23,269974
17089,1984,22,275013
17089,1985,20,278105
17089,1986,17,282071
17089,1987,19,286905
17089,1988,27,293406
17089,1989,20,299106
17089,1990,33,305100
17089,1991,30,312739
17089,1992,34,319078
17089,1993,27,326018
17089,1994,27,332857
17089,1995,29,342981
17089,1996,37,352529
17089,1997,28,362056
17089,1998,36,371203
17091,1979,13,100148
17091,1980,11,98774
17091,1981,7,98241
17091,1982,7,96691
17091,1983,10,94930
17091,1984,14,93812
17091,1985,9,92205
17091,1986,12,90975
17091,1987,13,90627
17091,1988,7,90405
17091,1990,12,90868
17091,1991,12,91987
17091,1992,15,93395
17091,1994,16,95637
17091,1995,17,95678
17091,1996,12,96081
17091,1997,17,96610
17091,1998,15,96823
17093,1979,2,35559
17093,1980,3,36171
17093,1981,2,36711
17093,1982,2,36382
17093,1983,3,35905
17093,1984,3,36060
17093,1986,2,36035
17093,1987,5,36504
17093,1988,1,37097
17095,1979,3,57907
17095,1980,2,57709
17095,1981,5,56978
17095,1982,1,55858
17095,1983,2,55265
17095,1984,1,54534
17095,1985,1,53369
17095,1986,4,52404
17095,1987,3,52608
17095,1988,4,52320
17097,1979,18,429477
17097,1980,27,428708
17097,1981,25,437372
17097,1982,23,438607
17097,1983,21,441661
17097,1984,29,443385
17097,1985,17,451639
17097,1986,23,458824
17097,1987,33,467425
17097,1988,30,477203
17097,1989,26,489716
17097,1990,23,499586
17097,1991,35,513841
17097,1992,41,524440
17097,1993,33,535367
17097,1994,38,547276
17097,1995,39,560282
17097,1996,48,574548
17097,1997,53,587320
17097,1998,47,598756
17099,1979,10,102371
17099,1980,16,105420
17099,1981,8,104190
17099,1982,5,102749
17099,1983,12,101780
17099,1984,7,101292
17099,1985,9,100437
17099,1986,10,99705
17099,1987,6,99135
17099,1988,6,98257
17099,1989,13,98252
17099,1990,13,98629
17099,1992,12,99356
17099,1994,10,100485
17099,1995,17,100887
17099,1996,11,101479
17099,1997,11,101680
17099,1998,13,102102
17101,1979,3,16354
17101,1980,3,16329
17101,1982,3,16596
17101,1983,1,16559
17101,1984,4,16402
17101,1985,5,16164
17101,1986,1,15586
17101,1987,2,15138
17103,1979,6,34594
17103,1980,6,34396
17103,1981,4,34627
17103,1982,1,33708
17103,1983,6,32677
17103,1984,2,32435
17103,1985,1,32249
17103,1986,2,32090
17103,1987,3,32016
17103,1988,3,32062
17103,1997,10,33735
17105,1979,4,38917
17105,1980,4,38820
17105,1982,2,38313
17105,1983,1,37837
17105,1984,2,37727
17105,1985,1,37412
17105,1986,2,36959
17105,1987,3,36620
17105,1988,1,36560
17107,1979,5,29599
17107,1980,2,29748
17107,1981,2,29953
17107,1982,3,29256
17107,1983,7,28929
17107,1984,2,28740
17107,1985,2,29072
17107,1986,3,28763
17107,1988,4,28545
17109,1979,2,35312
17109,1980,1,35519
17109,1981,7,36535
17109,1982,4,36227
17109,1983,4,35349
17109,1984,2,34459
17109,1985,3,33833
17109,1986,3,33160
17109,1987,4,32779
17109,1988,2,32801
17111,1979,6,138751
17111,1980,8,142732
17111,1981,8,143368
17111,1982,10,144242
17111,1983,10,145889
17111,1984,10,148691
17111,1985,12,151447
17111,1986,13,154815
17111,1987,7,158972
17111,1988,12,164004
17111,1989,13,169262
17111,1991,15,185511
17111,1992,23,193087
17111,1993,19,202069
17111,1995,11,220312
17111,1996,20,227294
17111,1997,21,233473
17111,1998,13,239295
17113,1979,4,113418
17113,1980,5,114299
17113,1981,5,115055
17113,1982,8,115284
17113,1983,6,116315
17113,1984,9,117005
17113,1985,9,117406
17113,1986,5,116989
17113,1987,5,118576
17113,1988,12,120227
17113,1991,14,125962
17113,1992,11,127790
17113,1994,12,132099
17113,1995,11,134375
17113,1996,14,135573
17113,1997,13,137549
17115,1979,9,125957
17115,1980,10,124896
17115,1981,13,123553
17115,1982,12,121561
17115,1983,11,119962
17115,1984,16,119018
17115,1985,16,117786
17115,1986,11,115488
17115,1987,12,113370
17115,1988,13,111845
17115,1989,22,110532
17115,1990,10,109791
17115,1992,18,110565
17115,1993,12,110139
17115,1994,20,109567
17115,1995,17,109231
17115,1996,15,108539
17115,1997,17,107487
17115,1998,12,107204
17117,1979,1,44930
17117,1980,5,45781
17117,1981,6,46142
17117,1982,7,45671
17117,1983,6,45597
17117,1984,9,45394
17117,1985,7,45281
17117,1986,4,44965
17117,1987,5,44671
17117,1988,5,44352
17119,1979,25,240252
17119,1980,22,236420
17119,1981,27,235041
17119,1982,24,232493
17119,1983,28,232537
17119,1984,20,232449
17119,1985,20,233458
17119,1986,33,233728
17119,1987,26,234280
17119,1988,26,234902
17119,1989,38,233906
17119,1990,33,234705
17119,1991,36,236540
17119,1992,29,237405
17119,1993,30,238508
17119,1994,29,239358
17119,1995,24,240172
17119,1996,34,240454
17119,1997,26,241477
17119,1998,28,241577
17121,1979,4,41304
17121,1980,3,40746
17121,1981,4,41615
17121,1982,6,41341
17121,1983,11,41285
17121,1984,8,40988
17121,1985,1,40497
17121,1986,6,40039
17121,1987,8,39569
17121,1988,3,38938
17123,1979,2,12978
17123,1980,1,13515
17123,1983,2,13137
17123,1984,2,12747
17123,1985,1,12404
17123,1988,1,11850
17125,1979,1,18406
17125,1981,1,18105
17125,1983,1,17222
17125,1985,1,16284
17125,1988,2,15193
17127,1979,1,14248
17127,1980,2,14008
17127,1981,1,14132
17127,1982,1,13982
17127,1983,2,13850
17127,1985,2,13793
17127,1987,5,13582
17127,1988,2,13606
17129,1979,2,10508
17129,1980,2,10915
17129,1982,1,10875
17129,1983,1,10813
17129,1985,1,10760
17129,1986,1,10676
17129,1987,1,10565
17129,1988,3,10505
17131,1979,3,18512
17131,1980,1,18223
17131,1981,2,18473
17131,1982,1,18323
17131,1984,1,17769
17131,1985,1,17356
17131,1988,4,16495
17133,1979,3,18745
17133,1980,1,19051
17133,1981,5,19307
17133,1982,1,19180
17133,1983,2,19207
17133,1984,5,19387
17133,1985,3,19465
17133,1986,4,19648
17133,1987,3,20030
17135,1979,5,29368
17135,1980,2,29312
17135,1981,2,30209
17135,1982,2,30126
17135,1983,3,29947
17135,1984,2,29399
17135,1985,5,29310
17135,1986,2,28937
17135,1987,2,28766
17135,1988,1,28641
17137,1979,3,34991
17137,1980,7,35139
17137,1981,3,35185
17137,1982,3,34739
17137,1983,1,34746
17137,1984,4,34412
17137,1985,3,34743
17137,1986,2,34458
17137,1987,4,34073
17137,1988,1,33813
17139,1980,2,13423
17139,1981,1,13495
17139,1982,4,13428
17139,1983,1,13446
17139,1986,1,12930
17139,1987,1,12845
17139,1988,2,12726
17141,1979,4,44067
17141,1980,4,44100
17141,1981,2,44335
17141,1982,5,43657
17141,1983,9,43544
17141,1984,4,43356
17141,1985,5,43374
17141,1986,1,42741
17141,1987,1,42534
17141,1988,9,42677
17143,1979,9,191293
17143,1980,5,191242
17143,1981,9,190348
17143,1982,11,188125
17143,1983,11,184529
17143,1984,14,180326
17143,1985,9,176279
17143,1986,17,171671
17143,1987,13,169991
17143,1988,12,169936
17143,1989,10,171311
17143,1991,21,172534
17143,1992,11,172348
17143,1993,17,172207
17143,1995,17,172436
17143,1996,22,172134
17143,1997,19,171570
17143,1998,19,171227
17145,1980,3,20197
17145,1981,1,20478
17145,1982,1,20378
17145,1983,1,20559
17145,1984,2,20585
17145,1985,1,20514
17145,1986,3,20402
17145,1987,3,20189
17145,1988,1,19846
17147,1979,1,15550
17147,1980,1,15679
17147,1981,3,15745
17147,1983,2,15410
17147,1984,1,15315
17147,1986,2,14950
17147,1988,1,14722
17149,1979,2,17367
17149,1981,1,17540
17149,1982,1,17269
17149,1983,2,17303
17149,1984,2,17091
17149,1987,3,16189
17151,1982,1,4030
17151,1987,1,4112
17153,1979,1,8653
17153,1980,1,8160
17153,1981,1,8138
17153,1982,1,8023
17153,1983,2,7762
17153,1984,1,7674
17153,1986,1,7417
17153,1987,3,7232
17153,1988,2,7054
17155,1979,1,5823
17155,1980,1,5846
17155,1982,1,5776
17155,1988,2,5313
17157,1979,2,33115
17157,1980,4,33492
17157,1981,4,33523
17157,1983,3,33443
17157,1984,3,33081
17157,1985,6,33017
17157,1986,3,32946
17157,1987,3,32697
17157,1988,1,32571
17159,1979,3,16914
17159,1980,1,16539
17159,1981,2,17141
17159,1982,1,17340
17159,1983,4,17162
17159,1984,3,17011
17159,1986,1,16150
17159,1987,2,15572
17159,1988,2,15215
17161,1979,12,158936
17161,1980,21,158658
17161,1981,17,159997
17161,1982,17,158071
17161,1983,16,155545
17161,1984,8,153392
17161,1985,22,150063
17161,1986,11,146715
17161,1987,18,143786
17161,1988,10,141165
17161,1989,17,140404
17161,1990,18,139092
17161,1991,11,139523
17161,1992,25,140248
17161,1993,22,140667
17161,1994,16,140084
17161,1995,20,139795
17161,1996,22,139028
17161,1997,16,139134
17163,1979,40,261011
17163,1980,40,256783
17163,1981,29,255956
17163,1982,33,254504
17163,1983,26,253577
17163,1984,27,252708
17163,1985,33,252721
17163,1986,35,253512
17163,1987,38,253159
17163,1988,45,250925
17163,1989,39,250082
17163,1990,39,248777
17163,1991,41,247142
17163,1992,39,246841
17163,1993,40,249075
17163,1994,48,248534
17163,1995,46,247258
17163,1996,43,246620
17163,1997,36,245125
17163,1998,39,242936
17165,1979,2,25148
17165,1980,1,26124
17165,1981,6,26594
17165,1982,4,26476
17165,1983,4,26513
17165,1984,3,26139
17165,1985,3,25907
17165,1986,3,25545
17165,1987,2,25270
17165,1988,3,24816
17167,1979,20,167843
17167,1980,9,167652
17167,1981,19,166998
17167,1982,21,166133
17167,1983,14,166690
17167,1984,9,166531
17167,1985,22,166578
17167,1986,16,165724
17167,1987,11,165841
17167,1988,17,166713
17167,1989,14,166873
17167,1991,11,169915
17167,1992,10,172592
17167,1993,14,175007
17167,1994,13,177301
17167,1995,25,177304
17167,1996,20,177628
17167,1997,17,177228
17167,1998,19,177024
17169,1980,2,7683
17169,1981,1,7661
17169,1983,1,7461
17169,1984,2,7302
17169,1985,1,7117
17169,1987,1,6907
17169,1988,1,6869
17171,1982,1,5584
17171,1984,1,5425
17171,1987,2,5241
17173,1979,1,22156
17173,1980,1,22387
17173,1981,4,22386
17173,1982,4,21994
17173,1983,7,21801
17173,1984,3,21643
17173,1987,4,20907
17173,1988,3,20819
17175,1979,1,6802
17175,1982,1,6705
17175,1988,2,6041
17177,1979,4,46394
17177,1980,4,46610
17177,1981,5,47396
17177,1982,3,46730
17177,1983,4,46367
17177,1984,7,46163
17177,1985,8,46001
17177,1986,8,45527
17177,1987,7,45107
17177,1988,2,44935
17177,1993,12,45138
17179,1979,10,125907
17179,1980,4,127244
17179,1981,8,126493
17179,1982,4,124924
17179,1983,12,123393
17179,1984,8,121635
17179,1985,6,118966
17179,1986,12,116598
17179,1987,5,115478
17179,1988,4,115523
17179,1989,12,116220
17179,1991,13,117043
17179,1992,12,117434
17179,1993,11,117301
17179,1994,16,117584
17179,1995,13,119648
17179,1996,10,119420
17179,1997,15,119490
17179,1998,14,119645
17181,1980,1,16909
17181,1982,1,16979
17181,1983,1,17128
17181,1984,2,17049
17181,1985,5,16969
17181,1986,1,16927
17181,1987,5,16742
17181,1988,2,16550
17183,1979,11,91979
17183,1980,2,90233
17183,1981,14,89321
17183,1982,13,87710
17183,1983,15,87359
17183,1984,8,86593
17183,1985,7,85930
17183,1986,8,85820
17183,1987,7,85032
17183,1988,7,83938
17183,1989,10,82849
17183,1990,12,82324
17183,1992,11,81723
17183,1993,13,81560
17183,1994,11,81681
17183,1995,11,80209
17183,1996,10,78915
17185,1979,2,12745
17185,1980,1,12928
17185,1981,1,13165
17185,1982,2,13081
17185,1984,1,13060
17185,1985,2,12939
17185,1988,1,12447
17187,1979,3,20521
17187,1980,3,20478
17187,1981,3,20631
17187,1982,1,20122
17187,1983,2,19927
17187,1984,2,19493
17187,1985,3,19202
17187,1987,3,18278
17187,1988,1,18029
17189,1979,1,13892
17189,1981,2,14368
17189,1982,3,14242
17189,1983,1,14168
17189,1985,3,13969
17189,1986,3,13828
17189,1988,3,13922
17191,1979,3,16922
17191,1980,3,16700
17191,1983,2,17283
17191,1985,1,16869
17191,1988,1,15970
17193,1980,1,16424
17193,1981,2,16827
17193,1982,3,16850
17193,1983,4,16597
17193,1985,2,16341
17193,1986,2,16089
17193,1987,1,15790
17193,1988,1,15318
17195,1979,5,63185
17195,1980,8,62882
17195,1981,7,62363
17195,1982,5,60938
17195,1983,6,59943
17195,1984,1,59298
17195,1985,2,58743
17195,1986,5,57764
17195,1987,7,57289
17195,1988,5,57016
17195,1994,14,56379
17197,1979,24,310787
17197,1980,24,315390
17197,1981,14,316776
17197,1982,23,315800
17197,1983,23,316008
17197,1984,28,317443
17197,1985,28,319656
17197,1986,15,322890
17197,1987,20,327502
17197,1988,23,332966
17197,1989,15,338885
17197,1990,29,344819
17197,1991,32,354427
17197,1992,32,362199
17197,1993,32,374191
17197,1994,24,387157
17197,1995,39,402523
17197,1996,53,417874
17197,1997,41,433252
17197,1998,32,449374
17199,1979,10,53316
17199,1980,8,53015
17199,1981,12,54264
17199,1982,4,54096
17199,1983,10,54238
17199,1984,5,54403
17199,1985,14,54473
17199,1986,6,54348
17199,1987,8,54480
17199,1988,11,54097
17199,1996,11,55715
17199,1998,11,56288
17201,1979,12,237631
17201,1980,16,240841
17201,1981,13,240697
17201,1982,18,238806
17201,1983,22,236869
17201,1984,12,236266
17201,1985,11,237233
17201,1986,19,236899
17201,1987,22,237076
17201,1988,17,237081
17201,1989,24,238572
17201,1990,28,239720
17201,1991,27,244168
17201,1992,24,246835
17201,1993,29,249646
17201,1994,39,251533
17201,1995,31,253338
17201,1996,34,255640
17201,1997,29,257010
17201,1998,30,258618
17203,1979,1,30259
17203,1980,1,31602
17203,1981,1,31925
17203,1982,1,31683
17203,1983,2,31179
17203,1984,1,30816
17203,1985,2,30294
17203,1986,1,30594
17203,1988,5,29934
18001,1980,7,28240
18001,1981,3,28269
18001,1982,3,28263
18001,1984,2,28472
18001,1985,3,28623
18001,1986,2,28679
18001,1987,4,29054
18001,1988,2,29320
18003,1979,24,283166
18003,1980,27,283113
18003,1981,20,279567
18003,1982,24,277017
18003,1983,29,274512
18003,1984,19,274029
18003,1985,33,276914
18003,1986,16,280473
18003,1987,21,284771
18003,1988,23,286062
18003,1989,26,286780
18003,1990,30,286870
18003,1991,27,289875
18003,1992,32,292049
18003,1993,36,294388
18003,1994,35,296520
18003,1995,32,298535
18003,1996,37,301301
18003,1997,38,304438
18003,1998,32,307966
18005,1979,9,61853
18005,1980,4,62770
18005,1981,7,61844
18005,1982,4,61498
18005,1983,5,61118
18005,1984,5,60884
18005,1985,3,60623
18005,1986,4,60168
18005,1987,3,60575
18005,1988,4,60459
18007,1981,1,9401
18007,1982,1,9437
18007,1983,1,9271
18007,1984,1,9150
18007,1988,2,8780
18009,1979,2,14822
18009,1980,3,14754
18009,1981,2,14654
18009,1982,1,14451
18009,1983,1,14177
18009,1985,2,13991
18009,1986,1,13778
18009,1987,1,13540
18009,1988,1,13293
18011,1979,2,33830
18011,1980,4,34575
18011,1981,3,35140
18011,1982,2,35102
18011,1983,3,34877
18011,1984,2,35065
18011,1985,6,35004
18011,1986,2,34909
18011,1987,4,35344
18011,1988,3,35597
18013,1979,1,11612
18013,1980,1,11907
18013,1981,1,11867
18013,1982,2,11984
18013,1984,1,12178
18013,1988,1,12856
18015,1979,4,18554
18015,1981,1,18754
18015,1983,3,18126
18015,1985,1,17653
18015,1986,1,17514
18015,1987,3,17452
18015,1988,2,17590
18017,1979,6,38847
18017,1980,5,38974
18017,1981,1,38623
18017,1982,1,38388
18017,1983,6,37847
18017,1984,5,37817
18017,1985,2,37567
18017,1986,1,37338
18017,1987,3,37329
18017,1988,6,36591
18019,1979,9,85744
18019,1980,11,85797
18019,1981,13,86157
18019,1982,4,85958
18019,1983,5,86321
18019,1984,7,85586
18019,1985,9,84812
18019,1986,8,84364
18019,1987,8,83510
18019,1988,17,83776
18019,1996,12,87882
18019,1998,13,89357
18021,1979,2,23101
18021,1980,3,23205
18021,1981,5,22835
18021,1982,4,22939
18021,1983,5,23044
18021,1984,4,22959
18021,1985,2,22830
18021,1986,1,22947
18021,1987,2,22947
18021,1988,6,22936
18023,1979,3,29155
18023,1980,5,29403
18023,1981,4,29346
18023,1982,1,29369
18023,1983,3,29085
18023,1984,4,28873
18023,1985,3,28616
18023,1986,4,28536
18023,1988,6,28545
18025,1980,3,9344
18025,1981,1,9212
18025,1982,1,9127
18025,1983,1,9133
18025,1984,1,9258
18025,1988,5,9234
18027,1979,3,25603
18027,1980,3,26216
18027,1981,2,26403
18027,1982,6,26618
18027,1983,4,26597
18027,1984,2,26684
18027,1985,3,26369
18027,1986,3,26097
18027,1987,5,25932
18027,1988,8,25837
18029,1979,5,32162
18029,1980,4,32786
18029,1981,3,33015
18029,1982,6,33377
18029,1984,1,34129
18029,1985,4,33851
18029,1986,4,34686
18029,1987,4,35208
18029,1988,1,35460
18031,1979,3,22765
18031,1980,2,22592
18031,1981,2,22505
18031,1983,2,22153
18031,1984,3,22073
18031,1986,3,21988
18031,1988,3,22215
18033,1979,4,31635
18033,1980,6,32040
18033,1981,5,31413
18033,1982,1,31350
18033,1983,2,31155
18033,1985,2,31968
18033,1986,2,32180
18033,1987,1,32680
18033,1988,3,33068
18033,1997,11,36969
18035,1979,6,123692
18035,1980,6,123509
18035,1981,8,122059
18035,1982,7,120452
18035,1983,10,118508
18035,1984,6,117865
18035,1985,11,116278
18035,1986,7,114880
18035,1987,8,115021
18035,1988,12,114447
18035,1989,13,113679
18035,1990,17,113272
18035,1991,18,113435
18035,1992,19,113630
18035,1993,17,114035
18035,1994,10,113611
18035,1995,10,113680
18035,1996,16,113438
18035,1997,13,113308
18035,1998,15,112198
18037,1979,3,32262
18037,1980,3,32694
18037,1981,2,32847
18037,1983,1,33223
18037,1984,2,33538
18037,1985,2,33529
18037,1986,2,33851
18037,1988,6,34594
18039,1979,9,131429
18039,1980,11,131917
