FIPS,Year,InfectDeaths,Population
24033,1989,175,704379
24033,1990,187,712731
24033,1991,236,720898
24033,1992,223,726533
24033,1993,285,729900
24033,1994,340,738281
24033,1995,418,745054
24033,1996,376,752842
24033,1997,260,758009
24033,1998,246,766035
24035,1988,12,30777
24035,1998,11,36944
24037,1988,9,69602
24037,1989,11,71894
24037,1991,16,75253
24037,1992,18,76095
24037,1993,15,75143
24037,1994,11,75923
24037,1995,20,76244
24037,1996,14,77462
24037,1998,10,81685
24039,1988,5,20948
24039,1995,12,22919
24041,1988,9,26962
24041,1990,11,28001
24041,1992,16,28601
24041,1994,10,29208
24041,1995,10,29579
24041,1996,10,29484
24043,1988,30,111702
24043,1989,22,113074
24043,1990,32,114481
24043,1991,28,117022
24043,1992,24,118632
24043,1993,29,119215
24043,1994,32,119834
24043,1995,35,120711
24043,1996,26,121131
24043,1997,21,121423
24043,1998,34,121785
24045,1988,16,68252
24045,1989,12,69585
24045,1990,14,70531
24045,1991,21,72502
24045,1992,18,73566
24045,1993,21,74952
24045,1994,22,75932
24045,1995,25,76823
24045,1996,27,77287
24045,1997,17,77685
24045,1998,23,78293
24047,1988,5,32188
24047,1991,10,34215
24047,1993,10,36156
24047,1994,14,37054
24047,1995,11,38132
24047,1996,10,39290
24047,1997,11,40407
24510,1988,428,708780
24510,1989,536,701176
24510,1990,542,696210
24510,1991,589,695455
24510,1992,716,690513
24510,1993,869,682917
24510,1994,959,672305
24510,1995,1026,660363
24510,1996,886,647749
24510,1997,628,636288
24510,1998,591,626849
25001,1988,56,164586
25001,1989,46,167474
25001,1990,47,168937
25001,1991,57,170673
25001,1992,63,172431
25001,1993,83,174913
25001,1994,87,177906
25001,1995,91,181415
25001,1996,54,184491
25001,1997,39,187273
25001,1998,32,190643
25003,1988,26,129691
25003,1989,23,129467
25003,1990,22,128889
25003,1991,25,127826
25003,1992,17,126680
25003,1993,26,125791
25003,1994,23,125566
25003,1995,21,125059
25003,1996,28,124663
25003,1997,22,124413
25003,1998,17,123388
25005,1988,90,468071
25005,1989,91,473261
25005,1990,96,475487
25005,1991,124,476549
25005,1992,117,476945
25005,1993,146,479208
25005,1994,145,481466
25005,1995,137,483165
25005,1996,120,484489
25005,1997,85,486615
25005,1998,105,489751
25009,1988,133,625328
25009,1989,110,629429
25009,1990,106,629044
25009,1991,130,629384
25009,1992,143,630733
25009,1993,146,633339
25009,1994,169,637466
25009,1995,153,642763
25009,1996,137,649767
25009,1997,116,657048
25009,1998,96,664232
25011,1988,13,63800
25011,1989,13,65306
25011,1991,11,65990
25011,1992,11,66018
25011,1993,17,66040
25011,1994,13,66053
25011,1995,12,66207
25011,1996,11,66361
25011,1998,13,65925
25013,1988,112,426230
25013,1989,112,428853
25013,1990,114,427961
25013,1991,135,427395
25013,1992,146,425535
25013,1993,145,424681
25013,1994,176,423538
25013,1995,192,421370
25013,1996,145,420080
25013,1997,115,420465
25013,1998,107,421347
25015,1988,18,136851
25015,1989,13,138835
25015,1990,26,139461
25015,1991,20,138884
25015,1992,19,139062
25015,1993,30,139688
25015,1994,25,141093
25015,1995,28,141732
25015,1996,23,141750
25015,1997,13,141963
25015,1998,13,141888
25017,1988,225,1324373
25017,1989,241,1326033
25017,1990,234,1322511
25017,1991,256,1319767
25017,1992,266,1323165
25017,1993,314,1325800
25017,1994,347,1330206
25017,1995,327,1337190
25017,1996,243,1346151
25017,1997,215,1355871
25017,1998,188,1363671
25019,1988,3,5629
25021,1988,114,578977
25021,1989,101,578180
25021,1990,113,577881
25021,1991,120,579216
25021,1992,127,583009
25021,1993,133,586384
25021,1994,108,589526
25021,1995,143,593151
25021,1996,124,595793
25021,1997,91,598920
25021,1998,102,601053
25023,1988,90,410868
25023,1989,72,412501
25023,1990,91,414005
25023,1991,87,415051
25023,1992,96,415999
25023,1993,86,419474
25023,1994,119,422875
25023,1995,113,425786
25023,1996,84,429239
25023,1997,62,433316
25023,1998,76,437942
25025,1988,310,643742
25025,1989,342,641026
25025,1990,336,629400
25025,1991,374,618879
25025,1992,401,613482
25025,1993,454,617117
25025,1994,465,621107
25025,1995,435,635122
25025,1996,338,637136
25025,1997,225,641258
25025,1998,202,646149
25027,1988,149,652953
25027,1989,130,665100
25027,1990,140,666880
25027,1991,177,665075
25027,1992,167,664159
25027,1993,176,667203
25027,1994,204,670539
25027,1995,212,671208
25027,1996,189,674358
25027,1997,148,680046
25027,1998,154,686908
26003,1988,2,8242
26005,1988,13,84046
26005,1989,19,84829
26005,1990,15,86064
26005,1991,10,87372
26005,1993,15,89957
26005,1994,14,91386
26005,1995,15,92827
26005,1996,14,94404
26005,1998,17,97119
26007,1988,6,28642
26009,1988,4,16509
26011,1988,2,13955
26013,1988,1,7395
26015,1988,7,47425
26015,1991,11,48179
26017,1988,11,107079
26017,1990,12,105635
26017,1991,15,105429
26017,1992,15,105621
26017,1993,16,105605
26017,1994,15,105048
26017,1995,12,104492
26017,1996,13,103818
26017,1998,16,102900
26019,1988,1,11108
26021,1988,23,154256
26021,1989,20,153335
26021,1990,28,152215
26021,1991,28,152299
26021,1992,19,152496
26021,1993,29,152404
26021,1994,43,152278
26021,1995,23,152851
26021,1996,28,152518
26021,1997,22,151688
26021,1998,28,151088
26023,1988,6,38571
26023,1995,11,41031
26025,1988,40,127248
26025,1989,39,128086
26025,1990,20,128401
26025,1991,38,129050
26025,1992,32,129438
26025,1993,34,129674
26025,1994,27,129823
26025,1995,28,129166
26025,1996,27,128231
26025,1997,33,128331
26025,1998,34,129222
26027,1988,10,46587
26027,1989,10,46801
26029,1988,6,19718
26031,1988,4,19566
26033,1988,6,29770
26035,1988,4,22963
26037,1988,5,54824
26039,1988,2,10977
26041,1988,4,35159
26043,1988,4,24163
26045,1988,11,87483
26045,1990,17,88908
26045,1991,12,90512
26045,1992,13,91358
26045,1993,10,92105
26045,1994,14,93285
26045,1996,14,95738
26045,1997,10,96326
26047,1988,3,22974
26049,1988,71,413370
26049,1989,56,412399
26049,1990,72,413219
26049,1991,76,413566
26049,1992,88,412904
26049,1993,67,412177
26049,1994,66,411671
26049,1995,82,412762
26049,1996,76,413468
26049,1997,62,412483
26049,1998,79,412313
26051,1988,2,19945
26053,1988,5,16526
26055,1988,10,59745
26055,1991,10,62167
26055,1997,11,69252
26057,1988,12,36445
26059,1988,3,40442
26059,1989,10,40770
26059,1991,13,41368
26061,1988,2,33011
26061,1989,11,32359
26061,1990,10,32395
26061,1996,10,33236
26061,1998,12,33297
26063,1988,6,32819
26063,1989,10,32444
26065,1988,34,271606
26065,1989,31,271154
26065,1990,48,271758
26065,1991,40,272836
26065,1992,38,273269
26065,1993,40,273439
26065,1994,41,272677
26065,1995,39,270910
26065,1996,41,272523
26065,1997,30,271687
26065,1998,44,269456
26067,1988,5,53480
26069,1988,9,28330
26071,1988,3,11814
26073,1988,5,52070
26073,1989,10,52347
26073,1993,12,55636
26073,1994,14,56147
26075,1988,27,141038
26075,1989,30,141393
26075,1990,26,142210
26075,1991,34,143118
26075,1992,32,143301
26075,1993,43,144021
26075,1994,38,143708
26075,1995,49,144650
26075,1996,42,145352
26075,1997,26,146180
26075,1998,30,146596
26077,1988,37,211794
26077,1989,32,212756
26077,1990,44,213294
26077,1991,33,214508
26077,1992,47,216398
26077,1993,51,218273
26077,1994,34,219147
26077,1995,41,220318
26077,1996,43,221875
26077,1997,34,222715
26077,1998,33,223694
26079,1988,1,12681
26081,1988,60,466192
26081,1989,81,473184
26081,1990,83,477422
26081,1991,81,487276
26081,1992,87,493546
26081,1993,115,499650
26081,1994,85,506777
26081,1995,79,514142
26081,1996,88,521170
26081,1997,85,527315
26081,1998,60,532729
26085,1988,3,7709
26087,1988,20,70205
26087,1989,10,70884
26087,1992,14,74991
26087,1993,13,76433
26087,1998,12,82950
26089,1988,2,15060
26091,1988,13,85076
26091,1989,14,86232
26091,1990,10,86904
26091,1991,13,88465
26091,1992,10,88689
26091,1993,12,89291
26091,1994,19,89543
26091,1995,13,90291
26091,1996,16,90707
26091,1998,14,91745
26093,1988,8,106714
26093,1989,10,108973
26093,1990,10,112032
26093,1992,12,118524
26093,1993,15,121519
26093,1994,11,125307
26093,1995,12,129647
26093,1997,23,138000
26093,1998,14,142447
26095,1988,2,5351
26097,1988,2,9879
26099,1988,90,679542
26099,1989,113,681980
26099,1990,97,684427
26099,1991,114,692701
26099,1992,120,699308
26099,1993,134,705027
26099,1994,153,709540
26099,1995,127,717527
26099,1996,122,726761
26099,1997,101,728345
26099,1998,108,730033
26101,1988,2,19847
26103,1988,7,67256
26103,1991,13,68052
26103,1992,11,68759
26103,1994,13,67434
26103,1996,13,59452
26105,1988,2,23520
26107,1988,4,35215
26109,1988,4,23792
26111,1988,15,71194
26111,1993,11,75112
26111,1996,12,76832
26111,1998,14,77687
26113,1988,2,10938
26115,1988,14,126536
26115,1989,11,127086
26115,1990,12,127668
26115,1991,15,128690
26115,1992,12,129024
26115,1993,20,129252
26115,1994,16,130467
26115,1995,15,132140
26115,1996,20,133484
26115,1997,22,134938
26115,1998,15,136102
26117,1988,9,49646
26117,1991,10,51705
26117,1997,14,56119
26117,1998,11,56890
26119,1988,2,7654
26121,1988,17,149647
26121,1989,20,150223
26121,1990,30,150566
26121,1991,23,152136
26121,1992,28,153081
26121,1993,23,153724
26121,1994,34,154202
26121,1995,29,154704
26121,1996,29,155912
26121,1997,25,157025
26121,1998,25,157903
26123,1988,2,35422
26123,1991,10,37276
26123,1993,11,39820
26125,1988,130,1018358
26125,1989,140,1027037
26125,1990,133,1036480
26125,1991,122,1051454
26125,1992,171,1065775
26125,1993,180,1076411
26125,1994,186,1087330
26125,1995,216,1099382
26125,1996,168,1108773
26125,1997,126,1115890
26125,1998,140,1119818
26127,1988,6,21067
26129,1988,3,17004
26131,1988,2,8161
26133,1988,3,18873
26135,1988,2,7129
26137,1988,4,16097
26139,1988,23,172036
26139,1989,18,176052
26139,1990,13,179812
26139,1991,24,185533
26139,1992,19,189130
26139,1993,23,192930
26139,1994,25,197177
26139,1995,20,202423
26139,1996,23,207851
26139,1997,19,213059
26139,1998,18,218174
26141,1988,3,12703
26143,1988,1,17453
26143,1998,10,22423
26145,1988,31,203276
26145,1989,37,201940
26145,1990,28,201211
26145,1991,27,201463
26145,1992,33,201182
26145,1993,44,200496
26145,1994,32,200463
26145,1995,35,199892
26145,1996,34,199310
26145,1997,41,198534
26145,1998,27,197678
26147,1988,12,135254
26147,1989,24,136289
26147,1990,15,138200
26147,1991,21,140824
26147,1992,22,142200
26147,1993,35,143526
26147,1994,20,144824
26147,1995,19,146433
26147,1996,11,147798
26147,1997,19,149555
26147,1998,15,151503
26149,1988,8,55505
26149,1991,10,55632
26149,1992,14,55799
26149,1993,12,56205
26149,1995,11,57066
26151,1988,9,37260
26151,1998,11,40749
26153,1988,1,7573
26155,1988,7,66961
26155,1992,12,67263
26155,1993,14,67709
26155,1998,13,68084
26157,1988,9,53007
26157,1990,10,52665
26159,1988,7,64786
26159,1991,13,67277
26159,1993,11,69177
26159,1994,12,69785
26159,1995,18,70241
26159,1996,14,70973
26159,1997,10,71147
26159,1998,13,71447
26161,1988,34,265098
26161,1989,29,271161
26161,1990,27,274143
26161,1991,44,278054
26161,1992,47,280902
26161,1993,36,281845
26161,1994,52,283749
26161,1995,48,287550
26161,1996,40,292239
26161,1997,28,297293
26161,1998,42,300983
26163,1988,593,2036440
26163,1989,661,2024779
26163,1990,666,2010434
26163,1991,679,2008837
26163,1992,755,2008109
26163,1993,896,2005129
26163,1994,861,1999397
26163,1995,935,1998869
26163,1996,771,1999012
26163,1997,657,1985263
26163,1998,688,1969148
26165,1988,3,24629
26165,1991,10,25196
27003,1988,9,227719
27003,1989,14,232994
27003,1990,21,238695
27003,1991,19,246495
27003,1992,15,251607
27003,1993,21,255994
27003,1994,35,261967
27003,1995,16,266584
27003,1996,21,271117
27003,1997,19,275416
27003,1998,16,280088
27005,1988,4,25938
27007,1988,4,31634
27009,1988,1,27097
27011,1988,3,5800
27013,1988,4,50425
27015,1988,1,25102
27017,1988,3,26925
27019,1988,5,42971
27021,1988,6,19736
27021,1995,10,22526
27021,1998,10,23999
27023,1988,1,12190
27025,1988,4,27412
27027,1988,9,46768
27027,1991,13,47631
27033,1988,1,11666
27035,1988,6,39885
27035,1994,10,45583
27037,1988,13,248532
27037,1989,18,258815
27037,1990,20,268042
27037,1991,24,279385
27037,1992,21,288693
27037,1993,19,297583
27037,1994,27,302424
27037,1995,31,310142
27037,1996,18,318421
27037,1997,19,325214
27037,1998,17,332560
27039,1988,1,14366
27041,1988,2,26090
27043,1988,2,15743
27045,1988,2,18825
27047,1988,6,30779
27049,1988,1,36779
27053,1988,156,969092
27053,1989,147,976165
27053,1990,202,980664
27053,1991,227,989655
27053,1992,205,995058
27053,1993,247,1003373
27053,1994,275,1011871
27053,1995,272,1018793
27053,1996,198,1024807
27053,1997,120,1029732
27053,1998,133,1038346
27055,1988,1,17053
27057,1988,5,13623
27059,1988,2,23950
27061,1988,5,38020
27065,1988,1,11787
27067,1988,6,35782
27071,1988,2,14318
27073,1988,1,8180
27079,1988,1,21501
27081,1988,1,6153
27083,1988,1,23095
27085,1988,1,29649
27089,1988,1,10478
27091,1988,1,20905
27093,1988,3,19275
27095,1988,1,16995
27097,1988,4,27452
27099,1988,1,34378
27101,1988,4,9223
27103,1988,5,26390
27105,1988,1,18386
27109,1991,14,104378
27109,1992,10,105783
27109,1993,12,108358
27109,1994,10,108808
27109,1995,19,108628
27109,1996,19,109332
27109,1997,10,111140
27109,1998,15,113659
27111,1988,8,46234
27111,1995,13,48322
27113,1988,1,12239
27115,1988,1,19360
27117,1988,3,9731
27119,1988,4,30184
27121,1988,2,9616
27123,1988,61,457237
27123,1989,63,459212
27123,1990,65,458316
27123,1991,59,460404
27123,1992,73,463045
27123,1993,77,463588
27123,1994,76,464606
27123,1995,82,466568
27123,1996,67,468450
27123,1997,51,472382
27123,1998,51,475728
27125,1988,1,4235
27127,1988,2,15942
27129,1988,3,16473
27131,1988,1,45478
27133,1988,2,8959
27135,1988,3,13425
27137,1988,32,182417
27137,1989,27,182355
27137,1990,31,182852
27137,1991,17,183938
27137,1992,30,184912
27137,1993,26,184435
27137,1994,25,184335
27137,1995,25,182110
27137,1996,22,182168
27137,1997,24,182795
27137,1998,18,182300
27139,1996,12,71787
27141,1988,1,37196
27145,1988,11,110748
27145,1991,11,115207
27145,1992,14,116245
27145,1993,15,117737
27145,1994,12,119244
27147,1988,1,28072
27149,1988,1,9919
27153,1988,3,21966
27155,1988,2,4092
27157,1988,3,18179
27159,1988,1,12069
27163,1988,17,133322
27163,1990,10,142025
27163,1991,13,148239
27163,1993,16,162070
27163,1995,21,174096
27163,1996,16,178471
27163,1997,14,182519
27163,1998,10,186324
27167,1988,1,6942
27169,1988,4,44249
27171,1988,8,63559
27173,1988,2,10781
28001,1988,5,33772
28001,1990,10,33305
28001,1992,13,32787
28001,1993,12,32876
28001,1994,12,32942
28001,1996,15,32842
28001,1997,15,32895
28001,1998,10,32678
28003,1988,5,29892
28003,1990,11,29523
28003,1993,11,30863
28003,1995,10,31080
28003,1996,11,31102
28003,1998,10,31534
28005,1988,3,12544
28007,1988,5,17201
28009,1988,2,7828
28011,1988,6,40046
28011,1989,14,39794
28011,1990,13,39451
28011,1991,13,39401
28011,1994,12,39617
28011,1996,17,39364
28011,1997,11,39141
28011,1998,11,38882
28013,1988,1,14078
28015,1988,4,8666
28017,1988,5,16952
28021,1988,1,10849
28023,1988,2,15824
28025,1988,3,19979
28027,1988,10,30520
28027,1990,10,29550
28027,1991,14,29349
28027,1994,16,29527
28027,1995,12,29478
28027,1996,12,29554
28027,1997,12,29446
28027,1998,17,29268
28029,1988,4,25766
28031,1988,2,15852
28033,1988,13,62009
28033,1990,12,65900
28033,1991,11,69197
28033,1993,18,74558
28033,1994,16,77988
28033,1995,13,81437
28033,1996,16,85661
28033,1997,15,90152
28033,1998,17,95000
28035,1988,16,64636
28035,1989,14,64859
28035,1990,14,64692
28035,1991,17,65089
28035,1992,18,65312
28035,1993,20,65493
28035,1994,26,66112
28035,1995,19,67246
28035,1996,20,67955
28035,1997,22,68173
28035,1998,12,68618
28037,1988,2,7996
28039,1988,5,15544
28041,1988,6,9523
28043,1988,3,20274
28043,1996,12,21347
28045,1988,7,29663
28045,1992,11,31539
28045,1994,16,34847
28045,1995,12,35831
28045,1996,10,36734
28047,1988,35,161085
28047,1989,35,159543
28047,1990,37,158597
28047,1991,45,159012
28047,1992,46,162953
28047,1993,52,166754
28047,1994,48,171623
28047,1995,44,173801
28047,1996,49,173875
28047,1997,43,175765
28047,1998,40,177735
28049,1988,49,244843
28049,1989,64,243115
28049,1990,72,242461
28049,1991,54,242424
28049,1992,86,242010
28049,1993,109,241173
28049,1994,124,240973
28049,1995,144,239721
28049,1996,123,239686
28049,1997,101,238658
28049,1998,113,238856
28051,1988,9,20524
28057,1988,4,18594
28057,1994,10,19762
28059,1988,21,115319
28059,1989,12,112853
28059,1990,24,111223
28059,1991,25,112374
28059,1992,15,115630
28059,1993,15,118414
28059,1994,23,120387
28059,1995,36,121878
28059,1996,18,121181
28059,1997,26,121846
28059,1998,20,123220
28061,1988,4,16102
28063,1988,1,8491
28067,1988,12,59303
28067,1989,23,58568
28067,1990,20,58108
28067,1991,23,58333
28067,1992,23,58488
28067,1993,23,59074
28067,1994,23,59615
28067,1995,18,59669
28067,1996,31,60185
28067,1997,26,60659
28067,1998,18,60991
28069,1988,1,9617
28071,1988,5,29929
28071,1992,11,31385
28073,1988,2,28106
28075,1988,16,73265
28075,1989,19,71471
28075,1990,21,71025
28075,1991,14,71345
28075,1992,18,71940
28075,1993,18,72249
28075,1994,23,72409
28075,1995,17,72941
28075,1996,25,72997
28075,1997,27,72882
28075,1998,15,72417
28079,1988,1,17032
28081,1988,6,61113
28081,1989,16,61666
28081,1990,21,62323
28081,1991,14,63768
28081,1992,11,64767
28081,1993,21,66259
28081,1994,14,67191
28081,1995,20,68537
28081,1996,15,69201
28081,1997,14,69789
28081,1998,11,70618
28083,1988,6,35914
28083,1989,14,35412
28083,1991,11,35501
28083,1992,10,35462
28083,1993,11,35654
28083,1994,11,35644
28083,1995,10,35674
28083,1996,13,35997
28083,1997,12,36394
28085,1988,7,29142
28085,1997,10,30276
28087,1988,8,57253
28087,1990,10,56780
28087,1992,10,57580
28087,1993,12,57569
28087,1994,16,58355
28087,1995,13,58510
28087,1996,11,58922
28087,1997,16,59232
28087,1998,24,58996
28089,1988,3,49037
28089,1991,12,53370
