FIPS,Year,UnintInjDeaths,Population
21017,1993,10,18075
21017,1995,14,18031
21017,1996,12,17959
21019,1979,19,53201
21019,1980,23,53065
21019,1981,14,52469
21019,1982,19,51886
21019,1983,19,51761
21019,1984,16,50926
21019,1985,20,50502
21019,1986,12,49683
21019,1987,6,49019
21019,1988,13,48257
21019,1989,15,48448
21019,1990,13,48069
21019,1991,17,48287
21019,1992,12,48096
21019,1993,16,48104
21019,1994,17,47778
21019,1995,13,47667
21019,1996,14,47452
21019,1997,19,47308
21019,1998,15,47029
21021,1979,7,23644
21021,1980,11,23883
21021,1981,8,23400
21021,1982,11,23322
21021,1983,8,23245
21021,1984,9,23681
21021,1985,10,23798
21021,1986,7,24044
21021,1987,8,24090
21021,1988,15,24247
21021,1990,10,24073
21021,1992,11,24278
21021,1995,13,25097
21021,1996,12,25329
21021,1997,14,25430
21023,1979,3,7294
21023,1980,5,7271
21023,1981,2,7084
21023,1982,2,7122
21023,1983,3,7073
21023,1984,4,6999
21023,1985,2,6991
21023,1986,3,7083
21023,1987,5,7051
21023,1988,7,7084
21025,1979,13,16466
21025,1980,10,16379
21025,1981,12,16263
21025,1982,12,16070
21025,1983,12,16000
21025,1984,11,15737
21025,1985,9,15557
21025,1986,9,15457
21025,1987,6,15315
21025,1988,9,15055
21025,1991,16,14311
21025,1995,10,14947
21025,1997,16,15230
21027,1979,15,15911
21027,1980,8,15961
21027,1981,6,15822
21027,1982,5,15660
21027,1983,9,15592
21027,1984,10,15681
21027,1985,8,15954
21027,1986,6,15718
21027,1987,13,15783
21027,1988,6,15441
21027,1991,15,15426
21027,1993,11,15645
21029,1979,22,41774
21029,1980,17,42433
21029,1981,21,42869
21029,1982,8,42649
21029,1983,23,42358
21029,1984,15,42792
21029,1985,19,43562
21029,1986,17,43701
21029,1987,7,44004
21029,1988,9,44950
21029,1989,13,45544
21029,1990,17,46464
21029,1991,16,47893
21029,1992,16,49501
21029,1993,16,51445
21029,1994,23,52996
21029,1995,11,54084
21029,1996,19,55075
21029,1998,16,56915
21031,1979,4,10522
21031,1980,6,10412
21031,1981,4,10348
21031,1982,4,10312
21031,1983,2,10608
21031,1984,8,10835
21031,1985,8,10605
21031,1986,12,10307
21031,1987,6,10412
21031,1988,6,10528
21031,1995,10,11358
21033,1979,8,12576
21033,1980,12,12526
21033,1981,12,12510
21033,1982,9,12555
21033,1983,7,12436
21033,1984,3,12546
21033,1985,6,12515
21033,1986,6,12609
21033,1987,3,12391
21033,1988,2,12199
21033,1991,10,11905
21035,1979,12,28034
21035,1980,11,28279
21035,1981,10,28306
21035,1982,9,28371
21035,1983,12,27815
21035,1984,11,28614
21035,1985,5,28219
21035,1986,7,28262
21035,1987,17,28540
21035,1988,9,28356
21035,1990,13,28516
21035,1991,19,28759
21035,1993,15,29673
21035,1995,10,30325
21035,1998,12,31640
21037,1979,23,79786
21037,1980,19,79321
21037,1981,29,78441
21037,1982,29,79164
21037,1983,15,78269
21037,1984,26,78040
21037,1985,28,77662
21037,1986,21,77767
21037,1987,14,78648
21037,1988,15,78526
21037,1989,22,78994
21037,1990,14,79415
21037,1991,21,79894
21037,1992,21,80576
21037,1993,16,81433
21037,1994,16,81997
21037,1995,10,82864
21037,1996,18,83051
21037,1997,25,83593
21037,1998,13,83512
21039,1979,2,5204
21039,1980,2,5116
21039,1981,2,5158
21039,1982,6,5044
21039,1983,5,5105
21039,1984,4,5050
21039,1985,3,4984
21039,1986,3,5000
21039,1987,1,4895
21039,1988,2,4870
21041,1979,5,9004
21041,1980,3,8830
21041,1981,7,8948
21041,1982,6,9048
21041,1983,3,8870
21041,1984,5,8981
21041,1985,4,8981
21041,1986,6,8701
21041,1987,1,8792
21041,1988,3,8839
21041,1991,11,8933
21043,1979,15,23667
21043,1980,13,24079
21043,1981,9,24234
21043,1982,9,24171
21043,1983,11,24204
21043,1984,10,23996
21043,1985,7,23797
21043,1986,12,23547
21043,1987,9,23312
21043,1988,12,23156
21043,1989,10,22930
21043,1991,12,23371
21043,1992,12,23644
21043,1993,15,24027
21043,1994,16,24166
21043,1996,14,24665
21043,1997,16,24935
21043,1998,10,25248
21045,1979,11,14150
21045,1980,14,14111
21045,1981,11,14316
21045,1982,6,14340
21045,1983,7,14216
21045,1984,6,14353
21045,1985,2,14073
21045,1986,7,13859
21045,1987,4,13704
21045,1988,6,13433
21045,1996,10,13767
21047,1979,32,65362
21047,1980,31,64846
21047,1981,32,64808
21047,1982,42,66094
21047,1983,43,66706
21047,1984,35,66406
21047,1985,18,67573
21047,1986,25,66522
21047,1987,23,66427
21047,1988,37,66301
21047,1989,32,66228
21047,1990,27,65868
21047,1991,36,64271
21047,1992,27,68139
21047,1993,26,67801
21047,1994,26,68477
21047,1995,35,69091
21047,1996,26,70289
21047,1997,21,70390
21047,1998,20,69519
21049,1979,14,27240
21049,1980,14,27100
21049,1981,10,27289
21049,1982,12,27437
21049,1983,13,27438
21049,1984,8,27631
21049,1985,8,27596
21049,1986,8,27487
21049,1987,10,27678
21049,1988,13,27955
21049,1990,12,27951
21049,1992,10,28508
21049,1993,13,28812
21049,1994,16,29017
21049,1995,14,29342
21049,1998,12,30513
21051,1979,11,21837
21051,1980,10,21967
21051,1981,10,21842
21051,1982,20,22198
21051,1983,13,22320
21051,1984,12,22418
21051,1985,18,22348
21051,1986,17,22157
21051,1987,12,21714
21051,1988,17,21548
21051,1989,15,21086
21051,1990,10,20790
21051,1991,25,21192
21051,1992,13,21650
21051,1993,19,22234
21051,1994,13,22366
21051,1995,10,22567
21051,1996,14,22784
21051,1997,20,22888
21051,1998,12,23262
21053,1979,4,8844
21053,1980,4,8836
21053,1981,6,8974
21053,1982,7,8957
21053,1983,6,9015
21053,1984,3,9084
21053,1985,8,9017
21053,1986,2,8872
21053,1987,5,8695
21053,1988,8,8558
21053,1990,10,8543
21055,1979,4,8608
21055,1980,4,8596
21055,1981,4,8599
21055,1982,5,8493
21055,1983,3,8555
21055,1984,4,8590
21055,1985,3,8509
21055,1986,5,8279
21055,1987,7,8194
21055,1988,10,8367
21055,1996,10,8497
21057,1979,5,6993
21057,1980,3,6850
21057,1981,4,6941
21057,1982,5,6812
21057,1983,3,6769
21057,1984,4,6758
21057,1985,5,6563
21057,1986,8,6479
21057,1987,6,6322
21057,1988,4,6329
21059,1979,26,82062
21059,1980,22,82502
21059,1981,32,82697
21059,1982,30,83015
21059,1983,25,83452
21059,1984,27,84264
21059,1985,19,83816
21059,1986,26,83370
21059,1987,36,82771
21059,1988,31,82160
21059,1989,19,82379
21059,1990,42,82480
21059,1991,19,82983
21059,1992,25,83657
21059,1993,17,84213
21059,1994,21,84834
21059,1995,19,85188
21059,1996,23,85131
21059,1997,28,85192
21059,1998,11,85336
21061,1979,4,9459
21061,1980,7,9527
21061,1981,5,9582
21061,1982,9,9857
21061,1983,8,10185
21061,1984,6,9976
21061,1985,4,9932
21061,1986,4,9800
21061,1987,5,9751
21061,1988,7,9675
21063,1979,3,6579
21063,1980,5,6613
21063,1981,3,6594
21063,1982,6,6530
21063,1983,5,6548
21063,1984,2,6348
21063,1985,1,6216
21063,1986,3,6160
21063,1987,4,6191
21063,1988,2,6211
21065,1979,7,13742
21065,1980,8,13648
21065,1981,6,13685
21065,1982,6,13671
21065,1983,2,13936
21065,1984,6,14036
21065,1985,4,13993
21065,1986,9,13939
21065,1987,11,13902
21065,1988,7,13730
21067,1979,61,196734
21067,1980,62,197641
21067,1981,45,198984
21067,1982,59,200803
21067,1983,46,201637
21067,1984,50,201789
21067,1985,40,206466
21067,1986,70,209551
21067,1987,64,212252
21067,1988,49,214322
21067,1989,62,214266
21067,1990,49,216243
21067,1991,42,220851
21067,1992,49,225355
21067,1993,54,229930
21067,1994,55,232906
21067,1995,60,234650
21067,1996,55,237456
21067,1997,39,239580
21067,1998,61,243437
21069,1979,8,11217
21069,1980,7,11560
21069,1981,4,11633
21069,1982,4,11739
21069,1983,12,11622
21069,1984,3,11511
21069,1985,10,11577
21069,1986,10,11431
21069,1987,2,11403
21069,1988,4,11537
21069,1996,10,12306
21071,1979,21,46737
21071,1980,22,46961
21071,1981,26,46806
21071,1982,41,46828
21071,1983,23,47098
21071,1984,31,46257
21071,1985,27,45455
21071,1986,24,44573
21071,1987,30,43994
21071,1988,21,43227
21071,1989,24,42083
21071,1990,25,41560
21071,1991,35,41602
21071,1992,28,41647
21071,1993,28,41677
21071,1994,28,41585
21071,1995,22,41388
21071,1996,29,41006
21071,1997,26,40752
21071,1998,22,40560
21073,1979,9,40098
21073,1980,9,40328
21073,1981,10,41063
21073,1982,12,40821
21073,1983,11,41234
21073,1984,10,41651
21073,1985,17,41418
21073,1986,9,41438
21073,1987,14,41597
21073,1988,10,41537
21073,1990,14,41646
21073,1991,10,42179
21073,1992,10,42656
21073,1993,15,43030
21073,1994,10,43238
21073,1995,12,43700
21073,1996,10,43844
21073,1997,18,44077
21073,1998,14,44366
21075,1979,4,8092
21075,1980,5,8264
21075,1981,4,8099
21075,1982,4,8113
21075,1983,9,8010
21075,1984,1,7931
21075,1985,3,7816
21075,1986,5,7885
21075,1987,3,7690
21075,1988,5,7676
21077,1979,4,4579
21077,1981,3,4603
21077,1982,5,4538
21077,1983,2,4640
21077,1984,5,4647
21077,1985,2,4620
21077,1986,4,4702
21077,1987,4,4837
21079,1979,6,10399
21079,1980,3,10226
21079,1981,5,10601
21079,1982,5,10537
21079,1983,5,10602
21079,1985,4,10703
21079,1986,2,10701
21079,1987,2,10516
21079,1988,4,10580
21081,1979,5,11816
21081,1980,6,12691
21081,1981,4,12763
21081,1982,7,12861
21081,1983,6,13092
21081,1984,4,13168
21081,1985,2,13180
21081,1986,6,13112
21081,1987,5,13222
21081,1988,10,13915
21081,1998,15,20196
21083,1979,10,31450
21083,1980,17,31561
21083,1981,18,31772
21083,1982,21,31158
21083,1983,20,30883
21083,1984,15,30626
21083,1985,6,30771
21083,1986,15,30888
21083,1987,23,30518
21083,1988,12,30243
21083,1989,17,30543
21083,1990,15,30778
21083,1991,13,31035
21083,1992,18,31254
21083,1993,25,31673
21083,1994,14,32147
21083,1995,18,32444
21083,1996,11,33024
21083,1997,15,33164
21083,1998,18,33544
21085,1979,10,19302
21085,1980,8,19785
21085,1981,7,19865
21085,1982,6,19928
21085,1983,13,20027
21085,1984,4,20268
21085,1985,12,20161
21085,1986,12,19947
21085,1987,4,19938
21085,1988,8,19856
21085,1993,12,20945
21085,1994,10,21260
21085,1995,12,21426
21085,1997,11,21920
21085,1998,11,22427
21087,1979,7,10357
21087,1980,2,10373
21087,1981,5,10376
21087,1982,2,10098
21087,1983,5,10009
21087,1984,2,10160
21087,1986,3,9938
21087,1987,2,9702
21087,1988,2,9702
21089,1979,13,37249
21089,1980,11,37785
21089,1981,18,37462
21089,1982,13,37011
21089,1983,17,36876
21089,1984,11,36608
21089,1985,7,36073
21089,1986,12,35298
21089,1987,16,35215
21089,1988,15,35131
21089,1989,14,35073
21089,1990,10,35064
21089,1992,15,35292
21089,1998,15,34997
21091,1979,5,7209
21091,1980,8,7436
21091,1981,2,7411
21091,1982,4,7651
21091,1983,2,7701
21091,1984,4,7799
21091,1985,2,7697
21091,1986,3,7689
21091,1987,1,7630
21091,1988,3,7581
21093,1979,40,83972
21093,1980,28,87511
21093,1981,26,84753
21093,1982,36,84593
21093,1983,30,85267
21093,1984,32,85001
21093,1985,26,85730
21093,1986,30,85877
21093,1987,39,85433
21093,1988,54,87154
21093,1989,27,86735
21093,1990,34,86674
21093,1991,22,83587
21093,1992,33,81836
21093,1993,24,87009
21093,1994,26,88250
21093,1995,20,88425
21093,1996,25,87343
21093,1997,20,88045
21093,1998,27,88704
21095,1979,32,40606
21095,1980,28,40210
21095,1981,35,40464
21095,1982,20,40584
21095,1983,21,40403
21095,1984,25,39513
21095,1985,13,39175
21095,1986,22,38390
21095,1987,26,36996
21095,1988,15,36300
21095,1989,20,35000
21095,1990,18,34696
21095,1991,19,34496
21095,1992,13,34194
21095,1993,21,33952
21095,1994,17,33727
21095,1995,19,33702
21095,1996,22,33000
21095,1997,16,32697
21095,1998,22,32145
21097,1979,9,14252
21097,1980,4,14195
21097,1981,9,14318
21097,1982,13,14425
21097,1983,3,14331
21097,1984,6,14515
21097,1985,4,14609
21097,1986,7,14598
21097,1987,10,14752
21097,1988,9,14728
21097,1989,11,15035
21097,1992,12,15425
21099,1979,9,14194
21099,1980,9,14664
21099,1981,10,14416
21099,1982,7,14794
21099,1983,4,14569
21099,1984,8,14990
21099,1985,12,14458
21099,1986,6,14140
21099,1987,9,14175
21099,1988,6,14045
21099,1991,11,14318
21099,1993,10,14782
21099,1995,13,15358
21099,1997,11,15692
21101,1979,26,38241
21101,1980,22,39061
21101,1981,13,39389
21101,1982,19,39623
21101,1983,13,39878
21101,1984,16,40548
21101,1985,13,40559
21101,1986,20,40500
21101,1987,7,40343
21101,1988,18,40242
21101,1989,20,40702
21101,1990,12,40693
21101,1991,13,40861
21101,1992,16,41408
21101,1993,18,41730
21101,1994,14,41797
21101,1995,12,41995
21101,1997,14,42169
21103,1979,6,11925
21103,1980,7,12039
21103,1981,4,12064
21103,1982,5,12166
21103,1983,8,12204
21103,1984,3,12296
21103,1985,9,12343
21103,1986,7,12283
21103,1987,4,12284
21103,1988,9,12074
21103,1994,10,13050
21105,1979,3,5629
21105,1980,5,5586
21105,1981,4,5565
21105,1982,4,5480
21105,1983,3,5320
21105,1984,4,5380
21105,1985,3,5284
21105,1986,3,5129
21105,1987,1,5055
21105,1988,3,5027
21107,1979,19,43865
21107,1980,20,43607
21107,1981,21,43910
21107,1982,23,44050
21107,1983,25,44308
21107,1984,23,43893
21107,1985,25,44176
21107,1986,21,43947
21107,1987,15,43901
21107,1988,27,43850
21107,1989,19,43177
21107,1990,17,43124
21107,1991,24,43268
21107,1992,16,43348
21107,1994,20,43231
21107,1995,15,43635
21107,1996,18,43614
21107,1997,10,43378
21109,1979,9,11244
21109,1980,7,11418
21109,1981,8,11586
21109,1982,5,11535
21109,1983,3,11425
21109,1984,3,11423
21109,1985,8,11495
21109,1986,9,11272
21109,1987,7,11225
21109,1988,3,11312
21109,1991,10,11510
21111,1979,200,663869
21111,1980,224,656550
21111,1981,221,651118
21111,1982,210,650638
21111,1983,203,648197
21111,1984,167,644686
21111,1985,169,641434
21111,1986,175,639216
21111,1987,170,636337
21111,1988,159,631751
21111,1989,160,630401
21111,1990,152,628519
21111,1991,127,631875
21111,1992,134,635175
21111,1993,163,637188
21111,1994,137,639217
21111,1995,140,641348
21111,1996,153,642682
21111,1997,159,644062
21111,1998,134,646074
21113,1979,8,25983
21113,1980,9,25329
21113,1981,8,25764
21113,1982,14,25846
21113,1983,6,26367
21113,1984,16,26821
21113,1985,15,26957
21113,1986,12,27505
21113,1987,9,28006
21113,1988,8,28637
21113,1989,10,28951
21113,1990,11,29494
21113,1991,15,30394
21113,1993,15,32120
21113,1995,16,33597
21113,1996,10,34553
21113,1998,17,36022
21115,1979,22,23003
21115,1980,12,23426
21115,1981,5,23587
21115,1982,9,23790
21115,1983,5,24309
21115,1984,7,24320
21115,1985,6,24198
21115,1986,13,23715
21115,1987,13,23095
21115,1988,4,22621
21115,1992,14,22345
21115,1993,13,22632
21115,1995,14,22682
21115,1996,18,22560
21115,1997,10,22489
21115,1998,13,22441
21117,1979,52,129237
21117,1980,44,131187
21117,1981,56,131070
21117,1982,38,131410
21117,1983,38,130648
21117,1984,31,131163
21117,1985,40,131877
21117,1986,24,133303
21117,1987,38,133804
21117,1988,28,134909
21117,1989,39,135000
21117,1990,27,135256
21117,1991,35,136352
21117,1992,34,136772
21117,1993,21,138215
21117,1994,35,138938
21117,1995,26,139750
21117,1996,31,139966
21117,1997,24,141352
21117,1998,37,142360
21119,1979,15,17058
21119,1980,11,17276
21119,1981,17,17472
21119,1982,13,17609
21119,1983,11,17797
21119,1984,10,17792
21119,1985,8,17660
21119,1986,11,17563
21119,1987,10,17624
21119,1988,11,17335
21119,1991,10,17255
21119,1996,12,17159
21119,1998,12,16847
21121,1979,22,28872
21121,1980,11,28899
21121,1981,24,29119
21121,1982,20,28807
21121,1983,6,28779
21121,1984,21,28625
21121,1985,10,28878
21121,1986,11,28642
21121,1987,17,28523
21121,1988,13,28157
21121,1989,12,28082
21121,1990,20,28039
21121,1991,10,28351
21121,1992,16,28566
21121,1993,15,28556
21121,1995,12,29291
21121,1996,13,29335
21121,1997,18,29356
21121,1998,23,29652
21123,1979,8,10928
21123,1980,5,11247
21123,1981,7,11052
21123,1982,5,11097
21123,1983,3,11066
21123,1984,2,11168
21123,1985,2,10933
21123,1986,2,10738
21123,1987,4,10841
21123,1988,3,10792
21125,1979,28,36106
21125,1980,24,37298
21125,1981,14,38417
21125,1982,21,38647
21125,1983,11,39228
21125,1984,17,39506
21125,1985,15,40171
21125,1986,13,40503
21125,1987,15,40617
21125,1988,21,41035
21125,1989,16,41142
21125,1990,12,41409
21125,1991,22,42277
21125,1992,16,43083
21125,1993,31,44284
21125,1994,14,44941
21125,1995,23,45827
21125,1996,23,46814
21125,1997,18,47670
21125,1998,17,48439
21127,1979,9,13116
21127,1980,5,13416
21127,1981,11,13479
21127,1982,8,13651
21127,1983,2,13831
21127,1984,6,13997
21127,1985,6,14034
21127,1986,9,13846
21127,1987,7,13668
21127,1988,6,13563
21127,1989,10,13175
21127,1992,10,13795
21127,1994,12,14181
21127,1995,10,14292
21129,1979,2,7338
21129,1980,6,7214
21129,1981,5,7031
21129,1982,6,7124
21129,1983,7,7237
21129,1984,9,7333
21129,1985,3,7335
21129,1986,4,7166
21129,1987,8,6955
21129,1988,6,6866
21131,1979,7,14478
21131,1980,9,14422
21131,1981,10,14417
21131,1982,12,14504
21131,1983,5,14671
21131,1984,7,14640
21131,1985,6,14402
21131,1986,8,14030
21131,1987,17,14090
21131,1988,4,13962
21131,1994,12,12678
21131,1996,10,12174
21131,1997,12,12067
21131,1998,14,12064
21133,1979,22,29589
21133,1980,14,29514
21133,1981,14,29508
21133,1982,18,29223
21133,1983,23,29219
21133,1984,7,28601
21133,1985,14,28298
21133,1986,14,27753
21133,1987,11,27059
21133,1988,15,26387
21133,1989,10,25832
21133,1990,20,25756
21133,1991,13,25724
21133,1992,13,25523
21133,1993,15,25366
21133,1994,17,25242
21133,1995,15,25089
21133,1996,11,24815
21133,1997,13,24651
21133,1998,13,24280
21135,1979,9,13788
21135,1980,10,13974
21135,1981,5,14023
21135,1982,3,13917
21135,1983,7,13830
21135,1984,9,13592
21135,1985,2,13361
21135,1986,3,13034
21135,1987,6,12900
21135,1988,9,12689
21135,1989,10,12461
21135,1991,11,12370
21137,1979,5,18119
21137,1980,11,17980
21137,1981,14,18020
21137,1982,7,17977
21137,1983,12,18201
21137,1984,13,18101
21137,1985,5,18211
21137,1986,12,18355
21137,1987,4,18444
21137,1988,6,18474
21137,1989,10,18529
21137,1991,10,19131
21137,1992,11,19368
21137,1994,11,20115
21137,1995,17,20469
21137,1996,15,20802
21137,1997,13,21068
21139,1979,4,8937
21139,1980,5,8745
21139,1981,7,8727
21139,1982,7,8803
21139,1983,7,8767
21139,1984,1,8695
21139,1985,1,8684
21139,1986,7,8678
21139,1987,8,8602
21139,1988,6,8469
21141,1979,16,22512
21141,1980,17,22766
21141,1981,11,22701
21141,1982,10,23379
21141,1983,8,23607
21141,1984,11,23786
21141,1985,13,23176
21141,1986,5,23100
21141,1987,16,23042
21141,1988,11,23156
21141,1991,14,22995
21141,1993,12,23660
21141,1994,11,23827
21141,1995,11,24064
21141,1996,10,24384
21141,1998,11,24695
21143,1979,2,6058
21143,1980,2,6142
21143,1981,5,6149
21143,1982,2,6041
21143,1983,3,6016
21143,1984,4,5927
21143,1985,1,5960
21143,1986,3,5891
21143,1987,1,5903
21143,1988,4,5956
21145,1979,22,57855
21145,1980,18,57848
21145,1981,25,58160
21145,1982,17,57973
21145,1983,30,58127
21145,1984,12,57984
21145,1985,19,57870
21145,1986,27,57206
21145,1987,28,57431
21145,1988,29,57790
21145,1989,24,57892
21145,1990,25,58406
21145,1991,22,58783
21145,1992,12,59351
21145,1993,27,59927
21145,1994,23,60472
21145,1995,14,60425
21145,1996,17,60632
21145,1997,13,60667
21145,1998,14,60447
21147,1979,6,14872
21147,1980,10,15072
21147,1981,12,15190
21147,1982,8,15364
21147,1983,8,15229
21147,1984,7,15448
21147,1985,7,15656
21147,1986,8,15488
21147,1987,5,15165
21147,1988,7,14897
21147,1990,13,14906
21147,1991,12,15109
21147,1992,15,15199
21147,1993,11,15532
21147,1994,13,15647
21147,1995,14,15991
21147,1996,16,16050
21147,1998,10,16187
21149,1979,3,9627
21149,1980,3,9517
21149,1981,6,9495
21149,1982,4,9329
21149,1983,3,9330
21149,1984,5,9324
21149,1985,6,9435
21149,1986,3,9305
21149,1987,9,9232
21149,1988,5,9191
21151,1979,17,50229
21151,1980,16,51367
21151,1981,19,51532
21151,1982,13,51454
21151,1983,14,51778
21151,1984,13,52096
21151,1985,12,52744
21151,1986,16,53014
21151,1987,18,53722
21151,1988,19,53757
21151,1989,17,54554
21151,1990,14,55057
21151,1991,13,56204
21151,1992,17,57320
21151,1993,21,58889
21151,1994,11,60033
21151,1995,14,61148
21151,1996,14,62661
21151,1997,18,63978
21151,1998,18,65173
21153,1979,7,12785
21153,1980,8,13067
21153,1981,11,13291
21153,1982,10,13248
21153,1983,8,13432
21153,1984,10,13469
21153,1985,11,13492
21153,1986,10,13421
21153,1987,10,13050
21153,1988,11,12841
21153,1990,12,12576
21153,1992,15,12689
21153,1994,10,12763
21153,1998,15,12669
21155,1979,11,17309
21155,1980,8,17109
21155,1981,8,17034
21155,1982,9,16681
21155,1983,10,16542
21155,1984,8,16449
21155,1985,3,16164
21155,1986,8,16136
21155,1987,6,16083
21155,1988,7,15833
21157,1979,15,23651
21157,1980,12,24186
21157,1981,8,23966
21157,1982,11,24229
21157,1983,8,24231
21157,1984,18,24365
21157,1985,6,24168
21157,1986,12,24520
21157,1987,20,24539
21157,1988,10,24645
21157,1989,13,24978
21157,1990,14,25201
21157,1991,14,25562
21157,1992,14,25813
21157,1994,11,26495
21157,1996,12,27247
21159,1979,14,13307
21159,1980,9,13511
21159,1981,4,13637
21159,1982,13,13779
21159,1983,8,13873
21159,1984,7,13566
21159,1985,10,13457
21159,1986,12,13161
21159,1987,4,12888
21159,1988,4,12524
21159,1989,12,12203
21159,1991,10,12379
21159,1992,12,12514
21159,1997,10,12206
21161,1979,15,17055
21161,1980,4,16779
21161,1981,10,17270
21161,1982,6,16849
21161,1983,5,16595
21161,1984,14,16386
21161,1985,4,16263
21161,1986,5,16066
21161,1987,12,15891
21161,1988,9,15632
21161,1995,11,15874
21163,1979,7,21404
21163,1980,8,22168
21163,1981,9,22545
21163,1982,6,22196
21163,1983,8,22377
21163,1984,5,22744
21163,1985,7,22736
21163,1986,6,23086
21163,1987,4,23036
21163,1988,8,22943
21163,1995,10,24241
21165,1979,4,4765
21165,1980,2,4893
21165,1981,2,5002
21165,1982,7,5043
21165,1983,3,5036
21165,1984,4,4912
21165,1985,3,4973
21165,1986,4,4871
21165,1987,6,4869
21165,1988,3,4829
21167,1979,15,17792
21167,1980,12,18036
21167,1981,4,18057
21167,1982,10,17796
21167,1983,4,17642
21167,1984,5,17932
21167,1985,4,17834
21167,1986,5,17941
21167,1987,10,17883
21167,1988,8,17859
21167,1990,11,17924
