FIPS,Year,CerebroDeaths,Population
18089,1989,126,453373
18089,1990,140,454191
18089,1991,133,456943
18089,1992,112,458079
18089,1993,124,459052
18089,1994,128,459423
18089,1995,93,459442
18089,1996,122,458453
18089,1997,107,457662
18089,1998,91,457164
18091,1979,45,104837
18091,1980,42,104238
18091,1981,40,103939
18091,1982,27,103410
18091,1983,42,102327
18091,1984,35,102025
18091,1985,18,101647
18091,1986,22,100524
18091,1987,25,100525
18091,1988,26,100585
18091,1989,20,101117
18091,1990,22,101561
18091,1991,25,102377
18091,1992,24,103000
18091,1993,25,103335
18091,1994,17,103291
18091,1995,19,103088
18091,1996,21,103229
18091,1997,20,103185
18091,1998,19,103124
18093,1979,17,40136
18093,1980,15,40310
18093,1981,13,39866
18093,1982,14,39542
18093,1983,15,39462
18093,1984,14,39484
18093,1985,12,39448
18093,1986,14,39447
18093,1987,11,39272
18093,1988,11,39442
18093,1989,11,39872
18093,1990,11,40081
18093,1991,13,40232
18093,1993,13,41093
18093,1994,10,41617
18093,1995,15,42137
18093,1996,17,42410
18095,1979,49,133631
18095,1980,40,133571
18095,1981,36,130289
18095,1982,34,128500
18095,1983,31,127227
18095,1984,38,126299
18095,1985,28,125875
18095,1986,27,125114
18095,1987,23,124105
18095,1988,24,123427
18095,1989,30,122961
18095,1990,25,123122
18095,1991,31,123905
18095,1992,34,123923
18095,1993,26,124339
18095,1994,15,125142
18095,1995,28,125150
18095,1996,31,125224
18095,1997,25,124745
18095,1998,30,124045
18097,1979,200,739289
18097,1980,196,736145
18097,1981,191,734902
18097,1982,184,734672
18097,1983,168,735106
18097,1984,173,739416
18097,1985,181,742247
18097,1986,180,744348
18097,1987,160,748548
18097,1988,175,752211
18097,1989,158,757287
18097,1990,167,760117
18097,1991,145,773296
18097,1992,128,782256
18097,1993,157,789449
18097,1994,132,795751
18097,1995,157,800413
18097,1996,138,805082
18097,1997,158,808228
18097,1998,156,810368
18099,1979,10,36443
18099,1980,8,37060
18099,1981,15,37644
18099,1982,5,37666
18099,1983,11,37784
18099,1984,6,38469
18099,1985,8,38829
18099,1986,9,38633
18099,1987,10,39089
18099,1988,7,39333
18099,1996,10,41596
18101,1979,2,10715
18101,1980,4,10527
18101,1981,2,10581
18101,1982,3,10360
18101,1983,4,10232
18101,1984,6,10244
18101,1986,4,10212
18101,1987,1,10287
18103,1979,10,38622
18103,1980,5,38197
18103,1981,9,37308
18103,1982,4,36787
18103,1983,7,36478
18103,1984,6,36549
18103,1985,3,36408
18103,1986,4,36339
18103,1987,7,36005
18103,1988,10,35433
18103,1991,11,35587
18103,1996,11,31684
18103,1997,12,32615
18105,1979,17,94374
18105,1980,20,96013
18105,1981,22,97712
18105,1982,11,98661
18105,1983,18,98897
18105,1984,12,98731
18105,1985,14,98747
18105,1986,21,99482
18105,1987,13,100493
18105,1988,16,101733
18105,1989,13,103950
18105,1990,10,105019
18105,1993,10,108939
18105,1995,10,111555
18105,1996,12,112384
18105,1997,11,113518
18107,1979,7,33657
18107,1980,7,33546
18107,1981,9,33254
18107,1982,14,33117
18107,1983,11,33038
18107,1984,11,32870
18107,1985,10,32910
18107,1986,7,32573
18107,1987,9,32227
18107,1988,6,32239
18107,1989,11,32442
18107,1991,10,32665
18107,1995,10,34285
18109,1979,7,49447
18109,1980,18,50256
18109,1981,11,50862
18109,1982,10,50663
18109,1983,13,50753
18109,1984,9,51362
18109,1985,8,51744
18109,1986,15,52006
18109,1987,8,52277
18109,1988,6,52090
18109,1989,12,52819
18109,1994,15,57808
18109,1995,11,58831
18109,1997,12,61265
18111,1979,5,13531
18111,1980,3,14102
18111,1981,4,13959
18111,1982,1,13652
18111,1983,3,13369
18111,1984,7,13307
18111,1985,2,13140
18111,1986,2,12925
18111,1987,3,12659
18111,1988,3,12698
18113,1979,11,33719
18113,1980,11,33777
18113,1981,5,33501
18113,1982,7,33630
18113,1983,12,33603
18113,1984,7,34116
18113,1985,7,34792
18113,1986,7,34927
18113,1987,9,35413
18113,1988,4,35347
18113,1990,10,35967
18115,1979,2,4930
18115,1981,1,4824
18115,1982,1,4893
18115,1983,2,4868
18115,1984,1,4838
18115,1986,1,4875
18115,1987,1,4975
18117,1979,8,17272
18117,1980,3,17555
18117,1981,3,17584
18117,1982,6,17586
18117,1983,3,17458
18117,1984,7,17529
18117,1985,6,17596
18117,1986,3,17476
18117,1987,3,17405
18117,1988,6,17339
18119,1979,3,15052
18119,1980,6,14975
18119,1981,2,14966
18119,1983,3,15016
18119,1984,3,15017
18119,1985,3,15119
18119,1986,4,15171
18119,1987,4,15453
18119,1988,4,15860
18121,1979,8,15194
18121,1980,2,15360
18121,1981,4,15611
18121,1982,5,15469
18121,1983,3,15261
18121,1984,2,15039
18121,1985,4,14731
18121,1986,2,14600
18121,1987,4,14405
18121,1988,3,14407
18123,1979,5,18406
18123,1980,6,18295
18123,1981,8,18239
18123,1982,7,18147
18123,1983,4,18223
18123,1984,1,18170
18123,1985,4,18246
18123,1986,4,18139
18123,1987,3,18030
18123,1988,4,17992
18125,1979,4,12521
18125,1980,11,12658
18125,1981,4,12501
18125,1982,2,12486
18125,1983,3,12443
18125,1984,5,12458
18125,1985,5,12198
18125,1986,1,12078
18125,1987,1,11976
18125,1988,2,11906
18127,1979,27,113278
18127,1980,27,116819
18127,1981,19,117109
18127,1982,18,119286
18127,1983,11,119326
18127,1984,20,119096
18127,1985,14,118164
18127,1986,21,118030
18127,1987,27,119100
18127,1988,12,120371
18127,1989,18,122350
18127,1990,20,123963
18127,1991,20,126621
18127,1992,23,128285
18127,1993,21,129623
18127,1994,15,131009
18127,1995,13,133202
18127,1996,17,134883
18127,1997,23,136394
18127,1998,20,137421
18129,1979,2,24608
18129,1980,3,25280
18129,1981,3,25165
18129,1982,2,25432
18129,1983,2,25375
18129,1984,7,24987
18129,1986,3,25065
18129,1987,5,24726
18129,1988,4,24794
18131,1979,6,12373
18131,1980,4,12486
18131,1981,5,12338
18131,1982,1,12353
18131,1983,1,12324
18131,1984,3,12417
18131,1985,3,12305
18131,1986,7,12252
18131,1987,4,11928
18131,1988,6,11844
18133,1979,8,27187
18133,1980,11,27625
18133,1981,8,27733
18133,1982,7,27687
18133,1983,6,27723
18133,1984,8,27831
18133,1985,9,27576
18133,1986,2,28058
18133,1987,11,27895
18133,1988,1,27760
18135,1979,7,28627
18135,1980,11,28482
18135,1981,8,27998
18135,1982,6,27537
18135,1983,3,26984
18135,1984,4,26958
18135,1985,9,26768
18135,1986,4,26421
18135,1987,6,25947
18135,1988,3,25627
18135,1998,10,25469
18137,1979,6,23149
18137,1980,6,23046
18137,1981,14,23078
18137,1982,10,22858
18137,1983,1,22928
18137,1984,5,23155
18137,1985,3,22878
18137,1986,9,22686
18137,1987,8,22624
18137,1988,5,22604
18139,1979,3,18630
18139,1980,9,18466
18139,1982,2,18067
18139,1983,5,17703
18139,1984,4,17603
18139,1985,4,17542
18139,1986,1,17078
18139,1987,5,16916
18139,1988,4,16760
18141,1979,101,231114
18141,1980,66,230484
18141,1981,92,228079
18141,1982,56,226699
18141,1983,59,225628
18141,1984,72,226870
18141,1985,64,227489
18141,1986,59,227375
18141,1987,51,228424
18141,1988,48,229591
18141,1989,52,231748
18141,1990,65,232225
18141,1991,51,233936
18141,1992,37,235772
18141,1993,39,239232
18141,1994,49,241113
18141,1995,58,243211
18141,1996,46,244639
18141,1997,51,245547
18141,1998,54,246204
18143,1979,9,19594
18143,1980,9,19532
18143,1981,10,19480
18143,1982,11,19578
18143,1983,11,19607
18143,1984,4,19603
18143,1985,1,19581
18143,1986,4,19633
18143,1987,7,19874
18143,1988,4,19780
18143,1994,10,20653
18145,1979,12,38213
18145,1980,9,38066
18145,1981,11,38183
18145,1982,9,38066
18145,1983,10,37905
18145,1984,11,37810
18145,1985,5,37834
18145,1986,7,38099
18145,1987,10,37909
18145,1988,8,37846
18145,1994,10,39712
18145,1995,12,40118
18145,1998,10,40487
18147,1979,7,18293
18147,1980,7,18243
18147,1981,9,18477
18147,1982,3,18684
18147,1983,11,18804
18147,1984,5,18785
18147,1985,6,18651
18147,1986,6,18415
18147,1987,3,18447
18147,1988,3,18429
18149,1979,12,20908
18149,1980,4,20929
18149,1981,4,20601
18149,1982,4,20379
18149,1983,6,20251
18149,1984,5,20303
18149,1985,7,20299
18149,1986,3,20359
18149,1987,3,20572
18149,1988,7,20870
18149,1995,12,21193
18149,1998,10,22450
18151,1979,4,23749
18151,1980,5,23564
18151,1981,6,23645
18151,1982,8,23398
18151,1983,4,23267
18151,1984,5,23720
18151,1985,7,24048
18151,1986,4,24498
18151,1988,1,25649
18153,1979,17,19433
18153,1980,12,19503
18153,1981,10,19365
18153,1982,8,18976
18153,1983,6,18708
18153,1984,5,18609
18153,1985,7,18377
18153,1986,9,18163
18153,1987,7,17888
18153,1988,8,17639
18153,1995,12,19062
18155,1979,3,6540
18155,1980,1,6733
18155,1981,1,6812
18155,1982,2,6934
18155,1983,3,6941
18155,1984,1,6725
18155,1985,1,6857
18155,1986,1,7002
18155,1987,3,7031
18157,1979,17,117615
18157,1980,22,117778
18157,1981,28,118571
18157,1982,15,119902
18157,1983,12,120332
18157,1984,21,120418
18157,1985,21,121082
18157,1986,20,121308
18157,1987,23,121916
18157,1988,16,123350
18157,1989,18,125694
18157,1990,14,125376
18157,1991,19,127690
18157,1992,21,129450
18157,1993,17,132229
18157,1994,20,133729
18157,1995,22,135866
18157,1996,20,137975
18157,1997,20,138581
18157,1998,16,139588
18159,1979,4,16128
18159,1980,10,15982
18159,1981,4,15740
18159,1982,5,15591
18159,1983,4,15298
18159,1984,4,15209
18159,1985,4,15282
18159,1986,3,15315
18159,1987,7,15232
18159,1988,6,15090
18161,1979,3,6613
18161,1980,1,6554
18161,1981,2,6556
18161,1984,1,6593
18161,1985,2,6686
18161,1986,1,6595
18161,1988,2,6532
18163,1979,54,157110
18163,1980,47,158415
18163,1981,27,157428
18163,1982,39,157025
18163,1983,34,156753
18163,1984,44,156836
18163,1985,42,156761
18163,1986,26,155886
18163,1987,45,155173
18163,1988,35,154440
18163,1989,38,153863
18163,1990,35,153872
18163,1991,28,154598
18163,1992,38,155774
18163,1993,44,156789
18163,1994,51,157403
18163,1995,36,157347
18163,1996,32,158368
18163,1997,33,158637
18163,1998,45,158516
18165,1979,10,16809
18165,1980,2,17057
18165,1981,16,17105
18165,1982,6,16983
18165,1983,5,16655
18165,1984,4,16480
18165,1985,5,16375
18165,1986,3,16147
18165,1987,5,15892
18165,1988,5,15759
18167,1979,48,104770
18167,1980,28,106336
18167,1981,40,105219
18167,1982,28,105053
18167,1983,24,104154
18167,1984,34,103430
18167,1985,29,103171
18167,1986,38,101906
18167,1987,24,100970
18167,1988,20,100399
18167,1989,25,99705
18167,1990,20,99281
18167,1991,29,99687
18167,1992,24,100424
18167,1993,34,100825
18167,1994,38,100396
18167,1995,30,100304
18167,1996,19,100567
18167,1997,17,99566
18167,1998,11,99020
18169,1979,13,34300
18169,1980,9,34662
18169,1981,11,34202
18169,1982,14,33908
18169,1983,18,33236
18169,1984,5,33005
18169,1985,11,32801
18169,1986,5,32686
18169,1987,6,32856
18169,1988,10,32769
18169,1994,12,32391
18171,1979,4,8548
18171,1980,4,8515
18171,1981,1,8501
18171,1982,1,8409
18171,1983,3,8274
18171,1984,3,7995
18171,1985,1,7829
18171,1986,2,7769
18171,1987,1,7747
18171,1988,2,7789
18173,1979,7,39581
18173,1980,5,40012
18173,1981,4,40499
18173,1982,4,41166
18173,1983,7,41220
18173,1984,4,41604
18173,1985,8,42122
18173,1986,9,42375
18173,1987,2,42747
18173,1988,5,42990
18173,1990,10,43009
18173,1993,10,45137
18175,1979,15,20401
18175,1980,4,20701
18175,1981,9,20775
18175,1982,7,20883
18175,1983,5,20944
18175,1984,9,21122
18175,1985,2,21453
18175,1986,4,21888
18175,1987,6,21978
18175,1988,3,22276
18177,1979,27,72617
18177,1980,21,72308
18177,1981,16,71579
18177,1982,13,70961
18177,1983,23,70046
18177,1984,13,69617
18177,1985,18,68794
18177,1986,15,68103
18177,1987,15,67987
18177,1988,12,67759
18177,1989,16,67252
18177,1990,17,67200
18177,1991,12,67243
18177,1992,11,67115
18177,1993,12,67491
18177,1995,17,67344
18177,1996,10,66970
18177,1997,12,66700
18177,1998,16,66368
18179,1979,4,24301
18179,1980,6,24193
18179,1981,3,24081
18179,1982,7,24053
18179,1983,11,23928
18179,1984,3,23602
18179,1985,7,23578
18179,1986,5,23749
18179,1987,8,24237
18179,1988,6,24442
18181,1979,7,22069
18181,1980,6,22577
18181,1981,12,22537
18181,1982,1,22621
18181,1983,11,22256
18181,1984,7,22023
18181,1985,8,21805
18181,1986,10,21570
18181,1987,8,21536
18181,1988,5,21505
18183,1979,5,24643
18183,1980,9,24965
18183,1981,10,24907
18183,1982,4,24980
18183,1983,6,24618
18183,1984,6,24879
18183,1985,8,25175
18183,1986,2,25341
18183,1987,5,25569
18183,1988,3,25823
19001,1979,4,8772
19001,1980,2,8709
19001,1981,2,8526
19001,1982,2,8384
19001,1983,1,8283
19001,1984,2,8196
19001,1985,1,7980
19001,1986,1,7725
19001,1987,3,7544
19001,1988,1,7476
19003,1979,3,5390
19003,1981,4,5141
19003,1982,2,5076
19003,1983,3,4990
19003,1984,2,4925
19003,1985,1,4806
19003,1986,2,4672
19003,1988,3,4579
19005,1979,3,14166
19005,1980,3,13938
19005,1981,7,13790
19005,1983,1,13618
19005,1984,5,13550
19005,1985,7,13352
19005,1986,2,13087
19005,1987,5,12855
19005,1988,2,12843
19007,1979,4,14305
19007,1980,2,14263
19007,1981,2,14068
19007,1982,6,13803
19007,1983,7,13517
19007,1984,3,13293
19007,1985,3,13024
19007,1986,2,12760
19007,1987,2,12678
19009,1979,2,8126
19009,1981,2,7693
19009,1982,2,7575
19009,1983,2,7452
19009,1984,1,7509
19009,1986,3,7003
19009,1987,1,6770
19009,1988,2,6658
19011,1979,7,22223
19011,1980,9,22213
19011,1981,4,22053
19011,1982,7,21686
19011,1983,3,21276
19011,1984,12,21210
19011,1985,4,20870
19011,1986,2,20657
19011,1988,5,20541
19013,1979,30,130705
19013,1980,28,132343
19013,1981,31,131946
19013,1982,23,130642
19013,1983,26,129096
19013,1984,23,127330
19013,1985,22,123428
19013,1986,23,119369
19013,1987,24,116812
19013,1988,19,115391
19013,1989,26,116059
19013,1990,22,116488
19013,1991,25,118105
19013,1992,25,118309
19013,1993,23,119115
19013,1994,15,118959
19013,1995,21,118529
19013,1996,32,118896
19013,1997,24,118557
19013,1998,22,118923
19015,1979,9,24284
19015,1980,9,24119
19015,1981,5,24150
19015,1982,6,23898
19015,1983,4,23703
19015,1984,6,23500
19015,1985,9,23286
19015,1986,3,23035
19015,1987,3,22882
19015,1988,3,22918
19017,1979,6,22911
19017,1980,5,23436
19017,1981,5,23310
19017,1982,4,23106
19017,1983,3,22887
19017,1984,3,22519
19017,1985,4,22014
19017,1986,5,21473
19017,1987,11,20921
19017,1988,4,20703
19019,1979,7,22111
19019,1980,7,21791
19019,1981,5,21860
19019,1982,5,21769
19019,1983,4,21448
19019,1984,3,20960
19019,1985,2,20497
19019,1986,3,19695
19019,1987,1,19428
19019,1988,1,19361
19021,1979,3,19045
19021,1980,5,19182
19021,1981,4,19278
19021,1983,3,19056
19021,1984,2,19196
19021,1985,7,18884
19021,1986,4,18680
19021,1987,5,18355
19023,1979,7,16561
19023,1980,2,16388
19023,1981,3,16195
19023,1982,7,16044
19023,1983,4,15850
19023,1984,5,15655
19023,1985,3,15285
19023,1986,5,14831
19023,1987,4,14459
19023,1988,6,14421
19025,1979,5,12218
19025,1980,3,12270
19025,1981,2,12060
19025,1982,4,11933
19025,1983,8,11683
19025,1984,5,11403
19025,1985,6,11023
19025,1986,3,10649
19025,1987,3,10445
19025,1988,2,10281
19027,1979,7,21380
19027,1980,4,21438
19027,1981,5,21374
19027,1982,4,21024
19027,1983,6,20995
19027,1984,4,20936
19027,1985,6,20703
19027,1986,6,20339
19027,1987,2,19979
19027,1988,2,19896
19029,1979,3,15799
19029,1980,7,15464
19029,1981,4,15572
19029,1982,3,15378
19029,1983,6,15289
19029,1984,4,15278
19029,1985,3,14738
19029,1986,5,14231
19029,1987,7,13776
19029,1988,3,13708
19031,1979,5,17602
19031,1980,4,17370
19031,1981,6,17344
19031,1982,3,17216
19031,1983,6,17248
19031,1984,3,17091
19031,1985,3,16882
19031,1986,3,16438
19031,1987,3,16106
19031,1988,1,15970
19033,1979,17,45473
19033,1980,12,45397
19033,1981,16,45250
19033,1982,7,44974
19033,1983,7,44762
19033,1984,15,44672
19033,1985,8,45050
19033,1986,8,44581
19033,1987,9,43743
19033,1988,9,43578
19033,1995,17,43214
19033,1997,11,42964
19035,1979,3,15276
19035,1980,6,15052
19035,1981,3,14923
19035,1982,3,14641
19035,1983,4,14597
19035,1984,4,14381
19035,1985,3,13994
19035,1986,4,13588
19035,1987,3,13219
19035,1988,1,12993
19037,1979,2,14519
19037,1980,4,14443
19037,1981,6,14307
19037,1982,2,14177
19037,1983,1,14043
19037,1984,2,13792
19037,1985,2,13339
19037,1986,2,13049
19037,1987,3,12554
19039,1979,2,7802
19039,1980,1,7972
19039,1981,1,7968
19039,1982,1,8026
19039,1983,2,7842
19039,1984,4,7748
19039,1985,2,7640
19039,1986,1,7521
19039,1987,1,7559
19039,1988,2,7591
19041,1979,3,18426
19041,1981,2,18124
19041,1982,3,17982
19041,1983,4,17888
19041,1984,3,17602
19041,1985,1,17072
19041,1986,3,16455
19041,1987,2,16014
19041,1988,5,15876
19043,1979,7,20144
19043,1980,3,19611
19043,1981,4,19450
19043,1982,4,19239
19043,1983,2,19007
19043,1984,7,18875
19043,1985,9,18555
19043,1986,2,18044
19043,1987,3,17739
19043,1988,3,17669
19045,1979,20,55233
19045,1980,16,53980
19045,1981,17,53407
19045,1982,16,52986
19045,1983,8,51877
19045,1984,13,51073
19045,1985,12,50096
19045,1986,21,48909
19045,1987,4,48132
19045,1988,13,47747
19045,1990,13,47417
19045,1994,10,47452
19045,1995,10,47384
19045,1996,16,46795
19047,1979,2,18051
19047,1980,1,17698
19047,1981,1,17593
19047,1982,5,17516
19047,1983,3,17494
19047,1984,5,17335
19047,1985,2,16945
19047,1986,7,16358
19047,1987,2,16247
19047,1988,3,16088
19049,1979,4,27321
19049,1980,7,27771
19049,1981,6,27544
19049,1982,6,27330
19049,1983,4,27469
19049,1984,4,27313
19049,1985,8,27298
19049,1986,1,26911
19049,1987,2,26850
19049,1988,3,27139
19051,1979,1,8562
19051,1980,2,8427
19051,1981,4,8405
19051,1982,1,8293
19051,1983,2,8253
19051,1984,1,8156
19051,1985,1,8014
19051,1988,3,7569
19053,1979,4,8938
19053,1980,4,8914
19053,1981,2,8852
19053,1982,2,8694
19053,1983,4,8386
19053,1984,2,8215
19053,1985,2,8032
19053,1986,3,7887
19053,1987,3,7691
19055,1979,11,17714
19055,1980,8,17958
19055,1981,5,17788
19055,1982,7,17670
19055,1983,3,17643
19055,1984,5,17623
19055,1985,3,17396
19055,1986,6,16916
19057,1979,13,42998
19057,1980,6,43311
19057,1981,12,43139
19057,1982,10,42364
19057,1983,9,41647
19057,1984,8,41291
19057,1985,5,40793
19057,1986,10,40001
19057,1987,12,39725
19057,1988,7,39591
19057,1991,11,39634
19057,1998,11,38949
19059,1979,4,14699
19059,1980,5,14590
19059,1981,4,14458
19059,1982,4,14282
19059,1983,2,14073
19059,1984,3,14037
19059,1985,4,13830
19059,1986,3,13563
19059,1988,4,13411
19061,1979,14,89083
19061,1980,21,89256
19061,1981,20,88606
19061,1982,15,87124
19061,1983,15,85331
19061,1984,13,84584
19061,1985,10,83889
19061,1986,14,82413
19061,1987,8,81736
19061,1988,12,81795
19061,1990,18,80850
19061,1991,18,81324
19061,1993,12,82409
19061,1994,11,82666
19061,1995,18,82846
19061,1996,10,82857
19061,1997,13,82549
19061,1998,14,82236
19063,1979,3,12614
19063,1980,1,12430
19063,1981,4,12320
19063,1982,1,12167
19063,1983,3,11848
19063,1984,2,11732
19063,1985,3,11391
19063,1986,1,10880
19063,1988,4,10636
19065,1979,5,23322
19065,1980,9,23658
19065,1981,6,23173
19065,1982,4,22951
19065,1983,7,22520
19065,1984,6,22197
19065,1985,4,21399
19065,1986,7,20625
19065,1987,10,20019
19065,1988,5,19914
19067,1979,3,18286
19067,1980,7,18194
19067,1981,6,17924
19067,1982,4,17633
19067,1983,3,17533
19067,1984,2,17254
19067,1985,3,16980
19067,1986,4,16327
19067,1987,2,15969
19067,1988,3,15809
19069,1979,5,12077
19069,1980,2,12065
19069,1981,3,11899
19069,1982,5,11745
19069,1983,1,11648
19069,1984,5,11466
19069,1985,5,11312
19069,1986,1,10979
19069,1987,6,10665
19069,1988,3,10405
19071,1979,1,8919
19071,1981,1,8468
19071,1982,1,8351
19071,1983,1,8244
19071,1984,1,8192
19071,1985,3,7996
19071,1986,2,7834
19071,1988,1,7577
19073,1979,3,11269
19073,1981,4,10947
19073,1982,2,10712
19073,1983,3,10610
19073,1984,3,10388
19073,1985,3,10073
19073,1986,2,9677
19073,1988,3,9152
19075,1979,6,13471
19075,1980,3,13412
19075,1981,4,13157
19075,1982,3,12883
19075,1983,5,12717
19075,1984,2,12426
19075,1985,2,12127
19075,1986,1,11684
19075,1987,3,11276
19075,1988,2,11139
19077,1979,4,10720
19077,1980,4,10847
19077,1981,4,10704
19077,1982,2,10534
19077,1983,4,10408
19077,1984,5,10461
19077,1985,1,10265
19077,1986,3,10122
19077,1987,3,9908
19077,1988,4,9938
19079,1979,4,16820
19079,1980,4,16641
19079,1981,4,16579
19079,1982,3,16282
19079,1983,2,16121
19079,1984,5,15915
19079,1985,4,15631
19079,1986,3,15501
19079,1987,4,15194
19079,1988,5,15075
19081,1979,4,12837
19081,1980,3,12896
19081,1981,3,12668
19081,1982,3,12588
19081,1983,5,12370
19081,1984,3,12450
19081,1985,3,12297
19081,1986,1,12007
19081,1987,2,11779
19081,1988,2,11728
19083,1979,5,20231
19083,1980,2,20018
19083,1981,4,19820
19083,1982,4,19672
19083,1983,5,19414
19083,1984,5,19345
19083,1985,6,18891
19083,1986,7,18256
19083,1987,2,17630
19083,1988,5,17385
19085,1979,7,15301
19085,1980,2,15029
19085,1981,4,14785
19085,1982,1,14647
19085,1983,2,14394
19085,1984,3,14241
19085,1985,5,14064
19085,1986,1,13937
